fase,region,lokasi,sumber,pred3_ridge,pred3_lgbm
2,Karawang,8_Ciranggon3,Drone (50x50),vegetative,bare
2,Karawang,8_Ciranggon3,Drone (50x50),vegetative,vegetative
2,Karawang,6_Ciranggon1,Drone (rice field),bare,bare
2,Karawang,6_Ciranggon1,Drone (rice field),vegetative,vegetative
2,Karawang,6_Ciranggon1,Drone (rice field),vegetative,vegetative
3,Karawang,,Drone (50x50),bare,vegetative
2,Karawang,8_Ciranggon3,Drone (50x50),vegetative,vegetative
2,Karawang,6_Ciranggon1,Drone (50x50),vegetative,vegetative
4,Karawang,7_Ciranggon2,Drone (50x50),bare,generative
2,Karawang,6_Ciranggon1,Drone (rice field),vegetative,vegetative
2,Karawang,6_Ciranggon1,Drone (rice field),vegetative,vegetative
2,Karawang,6_Ciranggon1,Drone (50x50),generative,bare
4,Karawang,7_Ciranggon2,Drone (50x50),bare,bare
4,Karawang,7_Ciranggon2,Drone (50x50),bare,bare
2,Karawang,6 Ciranggon1,Drone (50x50),vegetative,bare
6,Karawang,,Drone (50x50),vegetative,vegetative
4,Karawang,7_Ciranggon2,Drone (50x50),bare,bare
2,Karawang,8_Ciranggon3,Drone (50x50),vegetative,vegetative
2,Karawang,8_Ciranggon3,Drone (50x50),vegetative,vegetative
2,Karawang,6_Ciranggon1,Drone (50x50),vegetative,vegetative
2,Karawang,6_Ciranggon1,Drone (rice field),generative,vegetative
2,Karawang,8_Ciranggon3,Drone (50x50),bare,vegetative
2,Karawang,8_Ciranggon3,Drone (50x50),vegetative,vegetative
2,Karawang,6_Ciranggon1,Drone (rice field),vegetative,bare
2,Karawang,6_Ciranggon1,Drone (rice field),vegetative,vegetative
2,Karawang,6_Ciranggon1,Drone (rice field),vegetative,vegetative
2,Karawang,8_Ciranggon3,Drone (50x50),bare,vegetative
2,Karawang,6_Ciranggon1,Drone (rice field),vegetative,vegetative
4,Karawang,7_Ciranggon2,Drone (50x50),generative,generative
4,Karawang,7_Ciranggon2,Drone (50x50),vegetative,bare
2,Karawang,6_Ciranggon1,Drone (rice field),vegetative,vegetative
2,Karawang,6_Ciranggon1,Drone (50x50),vegetative,bare
2,Karawang,8_Ciranggon3,Drone (50x50),bare,vegetative
2,Karawang,6_Ciranggon1,Drone (rice field),generative,vegetative
4,Karawang,7_Ciranggon2,Drone (50x50),vegetative,generative
4,Karawang,7_Ciranggon2,Drone (50x50),bare,generative
4,Karawang,7_Ciranggon2,Drone (50x50),bare,bare
4,Karawang,7_Ciranggon2,Drone (50x50),vegetative,bare
4,Karawang,7 Ciranggon2,Drone (50x50),vegetative,bare
2,Karawang,8_Ciranggon3,Drone (50x50),bare,vegetative
4,Karawang,7_Ciranggon2,Drone (50x50),generative,generative
2,Karawang,6_Ciranggon1,Drone (50x50),vegetative,vegetative
4,Karawang,7_Ciranggon2,Drone (50x50),bare,bare
2,Karawang,6_Ciranggon1,Drone (rice field),vegetative,vegetative
2,Karawang,8_Ciranggon3,Drone (50x50),vegetative,vegetative
4,Karawang,7_Ciranggon2,Drone (50x50),vegetative,bare
2,Karawang,6_Ciranggon1,Drone (rice field),bare,bare
2,Karawang,8_Ciranggon3,Drone (50x50),vegetative,vegetative
4,Karawang,7_Ciranggon2,Drone (50x50),vegetative,bare
4,Karawang,7_Ciranggon2,Drone (50x50),vegetative,bare
2,Karawang,6_Ciranggon1,Drone (rice field),bare,bare
2,Karawang,6_Ciranggon1,Drone (rice field),vegetative,vegetative
2,Karawang,8_Ciranggon3,Drone (50x50),vegetative,vegetative
2,Karawang,6_Ciranggon1,Drone (50x50),bare,bare
2,Karawang,6_Ciranggon1,Drone (50x50),bare,bare
2,Karawang,8_Ciranggon3,Drone (50x50),vegetative,vegetative
4,Karawang,7_Ciranggon2,Drone (50x50),bare,vegetative
2,Karawang,8_Ciranggon3,Drone (50x50),vegetative,vegetative
2,Karawang,6_Ciranggon1,Drone (rice field),vegetative,vegetative
2,Karawang,8_Ciranggon3,Drone (50x50),bare,vegetative
2,Karawang,6_Ciranggon1,Drone (rice field),vegetative,vegetative
4,Karawang,7_Ciranggon2,Drone (50x50),bare,bare
4,Karawang,7_Ciranggon2,Drone (50x50),generative,generative
2,Karawang,6_Ciranggon1,Drone (rice field),vegetative,vegetative
2,Karawang,8_Ciranggon3,Drone (50x50),vegetative,vegetative
4,Karawang,7_Ciranggon2,Drone (50x50),vegetative,bare
2,Karawang,6_Ciranggon1,Drone (rice field),bare,bare
2,Karawang,6_Ciranggon1,Drone (rice field),vegetative,vegetative
4,Karawang,7_Ciranggon2,Drone (50x50),generative,generative
4,Karawang,19_Ciranggon1,Drone (rice field),bare,generative
4,Karawang,19_Ciranggon1,Drone (rice field),bare,bare
4,Karawang,19_Ciranggon1,Drone (50x50),generative,generative
4,Karawang,8_Ciranggon2,Drone (50x50),bare,bare
4,Karawang,19_Ciranggon1,Drone (rice field),generative,generative
4,Karawang,19_Ciranggon1,Drone (rice field),generative,generative
4,Karawang,8_Ciranggon2,Drone (50x50),generative,generative
4,Karawang,19_Ciranggon1,Drone (rice field),generative,generative
5,Karawang,8_Ciranggon2,Drone (50x50),generative,generative
4,Karawang,8_Ciranggon2,Drone (50x50),generative,generative
4,Karawang,19_Ciranggon1,Drone (rice field),bare,bare
5,Karawang,8_Ciranggon2,Drone (rice field),vegetative,generative
4,Karawang,8_Ciranggon2,Drone (50x50),generative,generative
4,Karawang,19_Ciranggon1,Drone (50x50),generative,bare
4,Karawang,8_Ciranggon2,Drone (50x50),generative,generative
5,Karawang,8_Ciranggon2,Drone (50x50),generative,generative
4,Karawang,19_Ciranggon1,Drone (rice field),bare,bare
5,Karawang,8. Ciranggon2,Drone (50x50),generative,generative
4,Karawang,19_Ciranggon1,Drone (rice field),vegetative,generative
4,Karawang,19_Ciranggon1,Drone (50x50),bare,generative
4,Karawang,8_Ciranggon2,Drone (50x50),generative,generative
5,Karawang,8_Ciranggon2,Drone (50x50),generative,generative
4,Karawang,19_Ciranggon1,Drone (50x50),bare,bare
4,Karawang,19_Ciranggon1,Drone (50x50),bare,bare
4,Karawang,19_Ciranggon1,Drone (rice field),generative,generative
4,Karawang,19_Ciranggon1,Drone (rice field),bare,bare
4,Karawang,8_Ciranggon2,Drone (50x50),generative,generative
4,Karawang,8_Ciranggon2,Drone (50x50),generative,generative
4,Karawang,8_Ciranggon2,Drone (50x50),generative,generative
4,Karawang,19_Ciranggon1,Drone (rice field),vegetative,generative
4,Karawang,8_Ciranggon2,Drone (50x50),bare,bare
4,Karawang,19_Ciranggon1,Drone (rice field),generative,bare
4,Karawang,19_Ciranggon1,Drone (50x50),generative,bare
4,Karawang,19_Ciranggon1,Drone (50x50),bare,generative
4,Karawang,19_Ciranggon1,Drone (rice field),generative,generative
4,Karawang,19_Ciranggon1,Drone (rice field),bare,bare
4,Karawang,19_Ciranggon1,Drone (rice field),generative,generative
4,Karawang,19_Ciranggon1,Drone (rice field),bare,bare
4,Karawang,8_Ciranggon2,Drone (50x50),generative,generative
4,Karawang,8_Ciranggon2,Drone (50x50),generative,generative
4,Karawang,19_Ciranggon1,Drone (rice field),generative,generative
4,Karawang,19_Ciranggon1,Drone (50x50),bare,bare
4,Karawang,19_Ciranggon1,Drone (rice field),bare,bare
4,Karawang,19_Ciranggon1,Drone (rice field),bare,bare
4,Karawang,19_Ciranggon1,Drone (50x50),bare,bare
4,Karawang,19_Ciranggon1,Drone (rice field),generative,bare
4,Karawang,19_Ciranggon1,Drone (50x50),vegetative,generative
4,Karawang,8_Ciranggon2,Drone (50x50),generative,generative
4,Karawang,8_Ciranggon2,Drone (50x50),generative,generative
4,Karawang,8_Ciranggon2,Drone (50x50),generative,generative
4,Karawang,19_Ciranggon1,Drone (50x50),generative,generative
4,Karawang,19_Ciranggon1,Drone (rice field),generative,generative
4,Karawang,19_Ciranggon1,Drone (50x50),generative,generative
4,Karawang,8. Ciranggon2,Drone (50x50),generative,bare
4,Karawang,19_Ciranggon1,Drone (50x50),generative,generative
5,Karawang,8_Ciranggon2,Drone (50x50),generative,generative
4,Karawang,19_Ciranggon1,Drone (rice field),generative,generative
4,Karawang,19_Ciranggon1,Drone (50x50),generative,generative
4,Karawang,19_Ciranggon1,Drone (rice field),generative,generative
4,Karawang,8_Ciranggon2,Drone (50x50),vegetative,bare
4,Karawang,19_Ciranggon1,Drone (50x50),generative,generative
4,Karawang,19_Ciranggon1,Drone (rice field),bare,bare
4,Karawang,19_Ciranggon1,Drone (rice field),generative,generative
5,Karawang,8_Ciranggon2,Drone (50x50),generative,generative
4,Karawang,19_Ciranggon1,Drone (rice field),generative,generative
4,Karawang,19_Ciranggon1,Drone (50x50),bare,bare
4,Karawang,8_Ciranggon2,Drone (50x50),generative,generative
4,Karawang,8_Ciranggon2,Drone (50x50),generative,generative
4,Karawang,19_Ciranggon1,Drone (rice field),generative,generative
4,Karawang,19_Ciranggon1,Drone (rice field),bare,bare
4,Karawang,8_Ciranggon2,Drone (50x50),generative,generative
4,Karawang,8_Ciranggon2,Drone (50x50),generative,generative
4,Karawang,8_Ciranggon2,Drone (50x50),bare,bare
4,Karawang,8_Ciranggon2,Drone (50x50),generative,generative
4,Karawang,19_Ciranggon1,Drone (rice field),generative,generative
4,Karawang,19_Ciranggon1,Drone (50x50),generative,generative
4,Karawang,8_Ciranggon2,Drone (50x50),vegetative,generative
4,Karawang,19_Ciranggon1,Drone (rice field),generative,bare
4,Karawang,8_Ciranggon2,Drone (50x50),vegetative,generative
4,Karawang,19_Ciranggon1,Drone (rice field),bare,generative
4,Karawang,19_Ciranggon1,Drone (rice field),generative,generative
4,Karawang,8_Ciranggon2,Drone (50x50),vegetative,generative
4,Karawang,8_Ciranggon2,Drone (50x50),generative,generative
4,Karawang,8_Ciranggon2,Drone (50x50),generative,generative
4,Karawang,8_Ciranggon2,Drone (50x50),generative,generative
4,Karawang,8_Ciranggon2,Drone (50x50),generative,generative
4,Karawang,8_Ciranggon2,Drone (50x50),generative,generative
4,Karawang,19_Ciranggon1,Drone (rice field),generative,bare
4,Karawang,19_Ciranggon1,Drone (rice field),generative,generative
4,Karawang,19_Ciranggon1,Drone (rice field),bare,bare
4,Karawang,8_Ciranggon2,Drone (50x50),bare,bare
4,Karawang,8_Ciranggon2,Drone (50x50),vegetative,generative
4,Karawang,8_Ciranggon2,Drone (50x50),vegetative,generative
4,Karawang,8_Ciranggon2,Drone (50x50),vegetative,bare
4,Karawang,8_Ciranggon2,Drone (50x50),generative,generative
4,Karawang,8_Ciranggon2,Drone (50x50),generative,generative
4,Karawang,8_Ciranggon2,Drone (50x50),generative,generative
4,Karawang,19_Ciranggon1,Drone (rice field),generative,generative
4,Karawang,19_Ciranggon1,Drone (rice field),bare,bare
4,Karawang,19_Ciranggon1,Drone (rice field),generative,bare
4,Karawang,19_Ciranggon1,Drone (rice field),generative,generative
4,Karawang,8_Ciranggon2,Drone (50x50),generative,generative
4,Karawang,19_Ciranggon1,Drone (rice field),vegetative,generative
4,Karawang,19_Ciranggon1,Drone (rice field),generative,generative
4,Karawang,19_Ciranggon1,Drone (rice field),generative,generative
4,Karawang,8_Ciranggon2,Drone (50x50),generative,generative
4,Karawang,19_Ciranggon1,Drone (rice field),generative,bare
4,Karawang,8_Ciranggon2,Drone (50x50),bare,bare
4,Karawang,8_Ciranggon2,Drone (50x50),vegetative,generative
4,Karawang,19_Ciranggon1,Drone (rice field),generative,bare
4,Karawang,8_Ciranggon2,Drone (50x50),generative,generative
4,Karawang,8. Ciranggon2,Drone (50x50),generative,generative
4,Karawang,8_Ciranggon2,Drone (50x50),generative,generative
4,Karawang,8_Ciranggon2,Drone (50x50),vegetative,generative
4,Karawang,8_Ciranggon2,Drone (50x50),generative,generative
4,Karawang,19_Ciranggon1,Drone (rice field),bare,bare
4,Karawang,19_Ciranggon1,Drone (50x50),generative,bare
4,Karawang,19_Ciranggon1,Drone (rice field),generative,bare
4,Karawang,19_Ciranggon1,Drone (rice field),generative,bare
4,Karawang,19_Ciranggon1,Drone (50x50),generative,generative
4,Karawang,19_Ciranggon1,Drone (rice field),generative,generative
4,Karawang,19_Ciranggon1,Drone (50x50),bare,bare
4,Karawang,19_Ciranggon1,Drone (rice field),bare,bare
2,Karawang,8. Ciranggon2,Drone (50x50),bare,bare
4,Karawang,8_Ciranggon2,Drone (50x50),vegetative,generative
4,Karawang,8_Ciranggon2,Drone (50x50),generative,generative
4,Karawang,8_Ciranggon2,Drone (50x50),bare,generative
4,Karawang,19_Ciranggon1,Drone (50x50),generative,generative
4,Karawang,8_Ciranggon2,Drone (50x50),generative,generative
4,Karawang,19_Ciranggon1,Drone (50x50),generative,generative
4,Karawang,19_Ciranggon1,Drone (rice field),generative,bare
4,Karawang,8_Ciranggon2,Drone (50x50),vegetative,generative
4,Karawang,8_Ciranggon2,Drone (50x50),bare,bare
4,Karawang,19_Ciranggon1,Drone (50x50),generative,generative
6,Karawang,19_Ciranggon1,Drone (50x50),bare,bare
4,Karawang,8_Ciranggon2,Drone (50x50),generative,generative
4,Karawang,19_Ciranggon1,Drone (rice field),generative,generative
4,Karawang,19_Ciranggon1,Drone (rice field),generative,bare
4,Karawang,19_Ciranggon1,Drone (rice field),bare,bare
4,Karawang,19_Ciranggon1,Drone (rice field),generative,generative
4,Karawang,8_Ciranggon2,Drone (50x50),generative,generative
4,Karawang,19_Ciranggon1,Drone (rice field),generative,generative
4,Karawang,19_Ciranggon1,Drone (rice field),generative,generative
4,Karawang,19_Ciranggon1,Drone (50x50),generative,generative
4,Karawang,8_Ciranggon2,Drone (50x50),generative,bare
4,Karawang,8_Ciranggon2,Drone (50x50),vegetative,generative
4,Karawang,19_Ciranggon1,Drone (50x50),vegetative,bare
4,Karawang,8_Ciranggon2,Drone (50x50),generative,generative
4,Karawang,8_Ciranggon2,Drone (50x50),generative,generative
4,Karawang,19_Ciranggon1,Drone (rice field),bare,generative
4,Karawang,19_Ciranggon1,Drone (rice field),generative,generative
4,Karawang,19_Ciranggon1,Drone (rice field),generative,generative
4,Karawang,19_Ciranggon1,Drone (50x50),vegetative,generative
4,Karawang,19_Ciranggon1,Drone (rice field),generative,generative
4,Karawang,19_Ciranggon1,Drone (rice field),generative,generative
4,Karawang,19_Ciranggon1,Drone (rice field),vegetative,generative
4,Karawang,19_Ciranggon1,Drone (50x50),generative,bare
4,Karawang,8_Ciranggon2,Drone (50x50),generative,bare
4,Karawang,8_Ciranggon2,Drone (50x50),generative,generative
4,Karawang,19_Ciranggon1,Drone (rice field),generative,bare
4,Karawang,19_Ciranggon1,Drone (rice field),generative,bare
4,Karawang,8_Ciranggon2,Drone (50x50),generative,generative
4,Karawang,19_Ciranggon1,Drone (rice field),generative,generative
4,Karawang,8_Ciranggon2,Drone (50x50),vegetative,generative
1,Karawang,,Drone (50x50),generative,vegetative
1,Karawang,10_Lemahmukti,Drone (rice field),bare,bare
1,Karawang,10_Lemahmukti,Drone (rice field),bare,bare
1,Karawang,10_Lemahmukti,Drone (rice field),bare,bare
1,Karawang,10_Lemahmukti,Drone (50x50),bare,bare
1,Karawang,10_Lemahmukti,Drone (rice field),bare,bare
1,Karawang,10_Lemahmukti,Drone (rice field),bare,bare
1,Karawang,10_Lemahmukti,Drone (rice field),bare,bare
1,Karawang,10_Lemahmukti,Drone (rice field),bare,bare
1,Karawang,10_Lemahmukti,Drone (50x50),bare,bare
1,Karawang,10_Lemahmukti,Drone (rice field),bare,bare
1,Karawang,10_Lemahmukti,Drone (rice field),bare,bare
6,Karawang,10 Lemahmukti,Drone (50x50),bare,bare
1,Karawang,10_Lemahmukti,Drone (50x50),bare,bare
1,Karawang,10_Lemahmukti,Drone (rice field),bare,bare
1,Karawang,10_Lemahmukti,Drone (rice field),bare,bare
1,Karawang,10_Lemahmukti,Drone (rice field),bare,bare
1,Karawang,10_Lemahmukti,Drone (rice field),bare,bare
1,Karawang,10_Lemahmukti,Drone (rice field),bare,bare
1,Karawang,10_Lemahmukti,Drone (rice field),bare,bare
1,Karawang,10_Lemahmukti,Drone (50x50),bare,bare
1,Karawang,10_Lemahmukti,Drone (rice field),bare,bare
1,Karawang,10_Lemahmukti,Drone (rice field),bare,bare
1,Karawang,10_Lemahmukti,Drone (rice field),bare,bare
1,Karawang,10_Lemahmukti,Drone (rice field),bare,bare
1,Karawang,10_Lemahmukti,Drone (50x50),bare,bare
1,Karawang,10_Lemahmukti,Drone (50x50),bare,bare
1,Karawang,10_Lemahmukti,Drone (rice field),bare,bare
1,Karawang,10_Lemahmukti,Drone (rice field),bare,bare
1,Karawang,10_Lemahmukti,Drone (50x50),vegetative,bare
1,Karawang,10_Lemahmukti,Drone (rice field),vegetative,bare
1,Karawang,10_Lemahmukti,Drone (50x50),bare,bare
1,Karawang,10_Lemahmukti,Drone (rice field),bare,bare
1,Karawang,10_Lemahmukti,Drone (50x50),vegetative,bare
1,Karawang,10_Lemahmukti,Drone (rice field),vegetative,bare
1,Karawang,10_Lemahmukti,Drone (rice field),vegetative,bare
6,Karawang,10 Lemahmukti,Drone (50x50),bare,bare
1,Karawang,10_Lemahmukti,Drone (rice field),bare,bare
1,Karawang,10_Lemahmukti,Drone (rice field),bare,bare
1,Karawang,10_Lemahmukti,Drone (50x50),bare,bare
1,Karawang,10_Lemahmukti,Drone (rice field),bare,bare
1,Karawang,10_Lemahmukti,Drone (rice field),bare,bare
1,Karawang,10_Lemahmukti,Drone (50x50),bare,bare
1,Karawang,10_Lemahmukti,Drone (rice field),bare,bare
1,Karawang,10_Lemahmukti,Drone (rice field),bare,bare
1,Karawang,10_Lemahmukti,Drone (rice field),bare,bare
1,Karawang,10_Lemahmukti,Drone (rice field),bare,bare
1,Karawang,10_Lemahmukti,Drone (rice field),bare,bare
1,Karawang,10_Lemahmukti,Drone (rice field),bare,bare
1,Karawang,10_Lemahmukti,Drone (rice field),bare,bare
1,Karawang,10_Lemahmukti,Drone (50x50),bare,bare
1,Karawang,10_Lemahmukti,Drone (50x50),bare,bare
1,Karawang,10_Lemahmukti,Drone (rice field),bare,bare
1,Karawang,10_Lemahmukti,Drone (rice field),bare,bare
1,Karawang,10_Lemahmukti,Drone (rice field),bare,bare
1,Karawang,10_Lemahmukti,Drone (rice field),vegetative,bare
1,Karawang,10_Lemahmukti,Drone (rice field),bare,bare
1,Karawang,10_Lemahmukti,Drone (rice field),bare,bare
1,Karawang,10_Lemahmukti,Drone (50x50),bare,bare
1,Karawang,10_Lemahmukti,Drone (rice field),vegetative,bare
1,Karawang,10_Lemahmukti,Drone (rice field),bare,bare
1,Karawang,10_Lemahmukti,Drone (rice field),bare,bare
1,Karawang,10_Lemahmukti,Drone (rice field),bare,bare
1,Karawang,10_Lemahmukti,Drone (rice field),bare,bare
1,Karawang,10_Lemahmukti,Drone (rice field),vegetative,bare
1,Karawang,10 Lemahmukti,Drone (rice field),bare,bare
1,Karawang,10_Lemahmukti,Drone (rice field),bare,bare
1,Karawang,10_Lemahmukti,Drone (50x50),bare,bare
1,Karawang,10_Lemahmukti,Drone (rice field),bare,bare
1,Karawang,10_Lemahmukti,Drone (rice field),bare,bare
1,Karawang,10_Lemahmukti,Drone (rice field),bare,bare
1,Karawang,10_Lemahmukti,Drone (rice field),bare,bare
1,Karawang,10_Lemahmukti,Drone (rice field),bare,bare
1,Karawang,10_Lemahmukti,Drone (rice field),vegetative,bare
2,Karawang,10 Lemahmukti,Drone (50x50),vegetative,bare
1,Karawang,10_Lemahmukti,Drone (rice field),bare,bare
1,Karawang,10_Lemahmukti,Drone (rice field),vegetative,bare
1,Karawang,10_Lemahmukti,Drone (50x50),bare,bare
1,Karawang,10_Lemahmukti,Drone (rice field),bare,bare
1,Karawang,10_Lemahmukti,Drone (50x50),vegetative,bare
1,Karawang,10_Lemahmukti,Drone (rice field),vegetative,bare
1,Karawang,10_Lemahmukti,Drone (rice field),bare,bare
1,Karawang,10_Lemahmukti,Drone (rice field),bare,bare
1,Karawang,10_Lemahmukti,Drone (rice field),bare,bare
1,Karawang,10_Lemahmukti,Drone (rice field),bare,bare
1,Karawang,10_Lemahmukti,Drone (rice field),bare,bare
1,Karawang,10_Lemahmukti,Drone (50x50),bare,bare
1,Karawang,10_Lemahmukti,Drone (rice field),bare,bare
1,Karawang,10_Lemahmukti,Drone (rice field),bare,bare
1,Karawang,10_Lemahmukti,Drone (rice field),bare,bare
1,Karawang,10_Lemahmukti,Drone (rice field),bare,bare
1,Karawang,10_Lemahmukti,Drone (rice field),bare,bare
1,Karawang,10_Lemahmukti,Drone (rice field),bare,bare
1,Karawang,10_Lemahmukti,Drone (rice field),vegetative,bare
1,Karawang,10_Lemahmukti,Drone (50x50),bare,bare
1,Karawang,10_Lemahmukti,Drone (rice field),bare,bare
1,Karawang,10_Lemahmukti,Drone (50x50),vegetative,bare
1,Karawang,10_Lemahmukti,Drone (rice field),bare,bare
1,Karawang,10_Lemahmukti,Drone (rice field),bare,bare
1,Karawang,10_Lemahmukti,Drone (rice field),bare,bare
1,Karawang,10_Lemahmukti,Drone (50x50),bare,bare
1,Karawang,10_Lemahmukti,Drone (50x50),bare,bare
1,Karawang,10_Lemahmukti,Drone (rice field),bare,bare
1,Karawang,10_Lemahmukti,Drone (rice field),vegetative,bare
1,Karawang,10_Lemahmukti,Drone (50x50),vegetative,bare
1,Karawang,10_Lemahmukti,Drone (rice field),vegetative,bare
1,Karawang,10_Lemahmukti,Drone (50x50),bare,bare
