ndvi_d,slope_d,vh_d,n_seasons,days_to_POS,days_from_SOS,rel_pos,in_season,amplitude,peak_ndvi,los,lokasi,region,fase,sumber
0.19638668307513552,-0.009293871973413047,-18.690000534057617,2,12.0,156.0,0.9285714285714286,1,0.232,0.341,168.0,08_Kendal04_Ketapang,Pekalongan,1,Drone (rice field)
0.2693792579455538,0.0025526393961128172,-17.219999313354492,4,36.0,96.0,1.1428571428571428,0,0.175,0.281,84.0,05_Kendal01_Dempelrejo,Pekalongan,1,Drone (rice field)
0.18480529365794157,-0.0007369926735325723,-13.4399995803833,3,36.0,120.0,1.0,1,0.11,0.285,120.0,05_Kendal01_Dempelrejo,Pekalongan,1,Drone (rice field)
0.3904443820062066,0.00104518283715168,-19.760000228881836,0,,,,0,,,,05_Kendal01_Dempelrejo,Pekalongan,1,Drone (rice field)
0.1837886040200536,-0.003460160959802318,-18.3799991607666,2,12.0,156.0,0.8666666666666667,1,0.116,0.278,180.0,08_Kendal04_Ketapang,Pekalongan,6,Drone (rice field)
0.21630414551484112,-0.0011009219816774478,-13.6899995803833,3,36.0,96.0,1.0,1,0.141,0.357,96.0,05_Kendal01_Dempelrejo,Pekalongan,1,Drone (rice field)
0.2047364849192683,-0.001661721528772282,-12.65999984741211,3,36.0,96.0,0.8888888888888888,1,0.196,0.372,108.0,05_Kendal01_Dempelrejo,Pekalongan,1,Drone (rice field)
0.24273805591190123,-0.0017621902605287388,-16.899999618530273,2,12.0,144.0,0.8,1,0.136,0.322,180.0,08_Kendal04_Ketapang,Pekalongan,6,Drone (rice field)
0.1468751136837703,0.0007609859994031666,-20.260000228881836,0,,,,0,,,,05_Kendal01_Dempelrejo,Pekalongan,1,Drone (rice field)
0.29956682620546754,-0.0057702912923634315,-18.389999389648438,3,0.0,48.0,0.6666666666666666,1,0.193,0.3,72.0,08_Kendal04_Ketapang,Pekalongan,6,Drone (rice field)
0.2856125974227454,-0.005245869378689541,-18.389999389648438,2,0.0,156.0,0.8666666666666667,1,0.147,0.286,180.0,08_Kendal04_Ketapang,Pekalongan,6,Drone (rice field)
0.3406902690598317,-0.0010487343684014924,-17.529998779296875,2,0.0,156.0,0.8666666666666667,1,0.109,0.341,180.0,08_Kendal04_Ketapang,Pekalongan,6,Drone (rice field)
0.20482638290916724,-0.0016615210208770724,-12.65999984741211,3,36.0,96.0,0.8888888888888888,1,0.196,0.372,108.0,05_Kendal01_Dempelrejo,Pekalongan,1,Drone (rice field)
0.31362715516384443,8.835050673944762e-05,-18.149999618530273,1,-12.0,156.0,0.8666666666666667,1,0.115,0.305,180.0,08_Kendal04_Ketapang,Pekalongan,6,Drone (rice field)
0.22480505215303664,0.0009484005737636775,-16.6299991607666,3,36.0,96.0,1.1428571428571428,0,0.142,0.301,84.0,05_Kendal01_Dempelrejo,Pekalongan,1,Drone (rice field)
0.2690030655343569,0.0025639374596648965,-17.219999313354492,4,36.0,96.0,1.1428571428571428,0,0.175,0.281,84.0,05_Kendal01_Dempelrejo,Pekalongan,1,Drone (rice field)
0.3105676945983577,0.001905988823508807,-13.559999465942383,2,-96.0,108.0,0.45,1,0.138,0.313,240.0,05_Kendal01_Dempelrejo,Pekalongan,1,Drone (rice field)
0.30993329150465027,-0.0012621878296123813,-15.859999656677246,2,0.0,156.0,0.8666666666666667,1,0.119,0.31,180.0,08_Kendal04_Ketapang,Pekalongan,6,Drone (rice field)
0.417944849130593,0.0009298944430213332,-14.4399995803833,1,72.0,144.0,0.8571428571428571,1,0.127,0.47,168.0,08_Kendal04_Ketapang,Pekalongan,6,Drone (rice field)
0.18598490623673103,-0.0005438651779014619,-11.389999389648438,3,36.0,108.0,1.0,1,0.13,0.316,108.0,05_Kendal01_Dempelrejo,Pekalongan,1,Drone (rice field)
0.1730411268482578,-0.002091072397049374,-18.6299991607666,2,24.0,60.0,1.0,1,0.133,0.306,60.0,08_Kendal04_Ketapang,Pekalongan,6,Drone (rice field)
0.1767951345651711,-0.002668862165411788,-12.15999984741211,3,48.0,96.0,0.8888888888888888,1,0.266,0.406,108.0,05_Kendal01_Dempelrejo,Pekalongan,1,Drone (rice field)
0.19696983955858116,-0.0025337551724223203,-12.15999984741211,3,48.0,96.0,0.8888888888888888,1,0.242,0.396,108.0,05_Kendal01_Dempelrejo,Pekalongan,1,Drone (rice field)
0.24960491184136802,-0.007693324986765756,-16.56999969482422,2,0.0,156.0,0.9285714285714286,1,0.137,0.25,168.0,08_Kendal04_Ketapang,Pekalongan,1,Drone (rice field)
0.18169466439490423,-0.001916325243731462,-11.800000190734863,3,48.0,96.0,0.8888888888888888,1,0.235,0.403,108.0,05_Kendal01_Dempelrejo,Pekalongan,1,Drone (rice field)
0.2507584167953615,-0.002573688130632759,-16.940000534057617,1,60.0,156.0,0.9285714285714286,1,0.13,0.318,168.0,08_Kendal04_Ketapang,Pekalongan,6,Drone (rice field)
0.2777585990788667,-0.004950699462141793,-18.389999389648438,2,0.0,156.0,0.8666666666666667,1,0.117,0.278,180.0,08_Kendal04_Ketapang,Pekalongan,1,Drone (rice field)
0.17931545151702094,-0.001737184894128924,-12.50999927520752,3,48.0,108.0,1.0,1,0.217,0.396,108.0,05_Kendal01_Dempelrejo,Pekalongan,1,Drone (rice field)
0.19593394091073527,-0.009352680255816623,-18.690000534057617,2,12.0,156.0,0.9285714285714286,1,0.234,0.341,168.0,08_Kendal04_Ketapang,Pekalongan,6,Drone (rice field)
0.2851713274297473,-0.005229279993400215,-18.389999389648438,2,0.0,156.0,0.8666666666666667,1,0.146,0.285,180.0,08_Kendal04_Ketapang,Pekalongan,6,Drone (rice field)
0.2447531649566319,-0.0017363357342781345,-16.899999618530273,2,12.0,144.0,0.8,1,0.134,0.324,180.0,08_Kendal04_Ketapang,Pekalongan,6,Drone (rice field)
0.14903007932662896,-0.0011404255488988886,-18.6299991607666,3,24.0,60.0,1.0,1,0.149,0.298,60.0,08_Kendal04_Ketapang,Pekalongan,6,Drone (rice field)
0.15658902665117883,-0.0019134934921726313,-12.50999927520752,3,48.0,108.0,1.0,1,0.262,0.418,108.0,05_Kendal01_Dempelrejo,Pekalongan,1,Drone (rice field)
0.17383607939472165,-0.0017796914370193397,-12.50999927520752,3,48.0,108.0,1.0,1,0.227,0.401,108.0,05_Kendal01_Dempelrejo,Pekalongan,1,Drone (rice field)
0.16893643989203083,-0.001817695222044591,-12.50999927520752,3,48.0,108.0,1.0,1,0.237,0.406,108.0,05_Kendal01_Dempelrejo,Pekalongan,1,Drone (rice field)
0.1438776131415069,9.248014159501476e-05,-13.809999465942383,3,36.0,96.0,1.0,1,0.253,0.397,96.0,05_Kendal01_Dempelrejo,Pekalongan,1,Drone (rice field)
0.19852685485348026,0.0001547014590395808,-13.170000076293945,3,24.0,96.0,1.1428571428571428,0,0.101,0.257,84.0,05_Kendal01_Dempelrejo,Pekalongan,1,Drone (rice field)
0.17995218957080972,0.0007193540761972912,-13.170000076293945,3,24.0,96.0,1.1428571428571428,0,0.115,0.252,84.0,05_Kendal01_Dempelrejo,Pekalongan,1,Drone (rice field)
0.20605261402861974,-0.0016588549999019449,-12.65999984741211,3,36.0,96.0,0.8888888888888888,1,0.195,0.372,108.0,05_Kendal01_Dempelrejo,Pekalongan,1,Drone (rice field)
0.22188493699823164,-0.0016243194337334406,-12.65999984741211,3,36.0,96.0,0.8888888888888888,1,0.178,0.365,108.0,05_Kendal01_Dempelrejo,Pekalongan,1,Drone (rice field)
0.1860032573982312,-0.008459292942501176,-18.670000076293945,3,12.0,60.0,0.8333333333333334,1,0.203,0.327,72.0,08_Kendal04_Ketapang,Pekalongan,6,Drone (rice field)
0.22587763836167077,0.0009342692297459101,-16.6299991607666,3,36.0,96.0,1.1428571428571428,0,0.14,0.3,84.0,05_Kendal01_Dempelrejo,Pekalongan,1,Drone (rice field)
0.21467752226324494,-0.0011206528588867404,-13.6899995803833,3,36.0,96.0,1.0,1,0.143,0.358,96.0,05_Kendal01_Dempelrejo,Pekalongan,1,Drone (rice field)
0.18810699457034613,-0.008242376551355275,-18.670000076293945,3,12.0,60.0,0.8333333333333334,1,0.198,0.328,72.0,08_Kendal04_Ketapang,Pekalongan,6,Drone (rice field)
0.1868100698392447,-0.000702170886792986,-13.4399995803833,2,-96.0,120.0,0.45454545454545453,1,0.133,0.308,264.0,05_Kendal01_Dempelrejo,Pekalongan,1,Drone (rice field)
0.16851094733219688,-0.002724336069384677,-12.15999984741211,3,48.0,96.0,0.8888888888888888,1,0.275,0.41,108.0,05_Kendal01_Dempelrejo,Pekalongan,1,Drone (rice field)
0.25373908205272283,-0.0023758192119322646,-16.940000534057617,1,60.0,156.0,0.9285714285714286,1,0.12,0.317,168.0,08_Kendal04_Ketapang,Pekalongan,1,Drone (rice field)
0.20427340350393555,-1.9992498224208344e-05,-13.170000076293945,3,36.0,96.0,0.8888888888888888,1,0.161,0.321,108.0,05_Kendal01_Dempelrejo,Pekalongan,1,Drone (rice field)
0.20420453827487567,-1.7898809236093632e-05,-13.170000076293945,3,36.0,96.0,0.8888888888888888,1,0.161,0.321,108.0,05_Kendal01_Dempelrejo,Pekalongan,1,Drone (rice field)
0.28662070852316757,-0.0008520089443117551,-15.920000076293945,3,-12.0,48.0,0.6666666666666666,1,0.107,0.317,72.0,08_Kendal04_Ketapang,Pekalongan,6,Drone (rice field)
0.19693617627530507,-0.0016788133185840226,-12.65999984741211,3,36.0,96.0,0.8888888888888888,1,0.205,0.376,108.0,05_Kendal01_Dempelrejo,Pekalongan,1,Drone (rice field)
0.32664166285822044,-0.004237671144659176,-15.25,2,0.0,156.0,0.8666666666666667,1,0.116,0.327,180.0,08_Kendal04_Ketapang,Pekalongan,6,Drone (rice field)
0.21321914818737858,-0.0011383295087451066,-13.6899995803833,3,36.0,96.0,1.0,1,0.146,0.359,96.0,05_Kendal01_Dempelrejo,Pekalongan,1,Drone (rice field)
0.2777721843209423,-0.008587182945589892,-18.18000030517578,2,0.0,156.0,0.9285714285714286,1,0.155,0.278,168.0,08_Kendal04_Ketapang,Pekalongan,1,Drone (rice field)
0.18956887822292856,0.0009938776837315998,-13.679999351501465,3,36.0,108.0,1.125,0,0.201,0.363,96.0,05_Kendal01_Dempelrejo,Pekalongan,2,Drone (rice field)
0.08763994609044498,-0.005852621729114159,-17.869998931884766,1,12.0,156.0,0.9285714285714286,1,0.17,0.225,168.0,08_Kendal04_Ketapang,Pekalongan,6,Drone (rice field)
0.15437240212748785,0.0001856760802451766,-13.809999465942383,3,36.0,96.0,1.0,1,0.241,0.396,96.0,05_Kendal01_Dempelrejo,Pekalongan,1,Drone (rice field)
0.17496695158795048,-0.0017709195414702325,-12.50999927520752,3,48.0,108.0,1.0,1,0.225,0.4,108.0,05_Kendal01_Dempelrejo,Pekalongan,1,Drone (rice field)
0.19846843678256954,-0.0013819160529805162,-16.920000076293945,3,48.0,108.0,1.0,1,0.209,0.408,108.0,05_Kendal01_Dempelrejo,Pekalongan,1,Drone (rice field)
0.24021040659731863,-0.007660686067121451,-16.56999969482422,3,0.0,60.0,0.8333333333333334,1,0.131,0.24,72.0,08_Kendal04_Ketapang,Pekalongan,6,Drone (rice field)
0.1904299146108494,-0.0018038019581357162,-11.800000190734863,3,48.0,96.0,0.8888888888888888,1,0.221,0.396,108.0,05_Kendal01_Dempelrejo,Pekalongan,1,Drone (rice field)
0.18419401180504258,-0.0005556270607838311,-11.389999389648438,3,36.0,108.0,1.0,1,0.132,0.316,108.0,05_Kendal01_Dempelrejo,Pekalongan,1,Drone (rice field)
0.18087727176825297,-0.0005774102660171728,-11.389999389648438,3,36.0,108.0,1.0,1,0.136,0.317,108.0,05_Kendal01_Dempelrejo,Pekalongan,1,Drone (rice field)
0.11686588207619358,-0.00033188822338130777,-11.880000114440918,3,12.0,108.0,1.0,1,0.118,0.234,108.0,05_Kendal01_Dempelrejo,Pekalongan,1,Drone (rice field)
0.1939201807757086,0.000899126668848804,-13.679999351501465,3,36.0,108.0,1.125,0,0.195,0.361,96.0,05_Kendal01_Dempelrejo,Pekalongan,1,Drone (rice field)
0.27521506011019825,-0.003423663532327493,-13.84000015258789,1,72.0,156.0,0.9285714285714286,1,0.151,0.336,168.0,08_Kendal04_Ketapang,Pekalongan,6,Drone (rice field)
0.15628075101761743,0.0002026207931912725,-13.809999465942383,3,36.0,96.0,1.0,1,0.239,0.396,96.0,05_Kendal01_Dempelrejo,Pekalongan,1,Drone (rice field)
0.19625462444391306,-0.0025385522947224334,-12.15999984741211,3,48.0,96.0,0.8888888888888888,1,0.243,0.396,108.0,05_Kendal01_Dempelrejo,Pekalongan,1,Drone (rice field)
0.21448166038035865,-0.0016970775396184048,-12.579999923706055,3,36.0,96.0,0.8888888888888888,1,0.221,0.397,108.0,05_Kendal01_Dempelrejo,Pekalongan,1,Drone (rice field)
0.2027965938803165,0.0007058592154341112,-13.679999351501465,3,24.0,108.0,1.125,0,0.102,0.277,96.0,05_Kendal01_Dempelrejo,Pekalongan,1,Drone (rice field)
0.1856247855880877,0.001079763442077267,-13.679999351501465,3,36.0,108.0,1.125,0,0.206,0.365,96.0,05_Kendal01_Dempelrejo,Pekalongan,1,Drone (rice field)
0.25775295898851364,0.0016137374124326812,-14.039999961853027,3,48.0,108.0,1.125,0,0.124,0.335,96.0,05_Kendal01_Dempelrejo,Pekalongan,1,Drone (rice field)
0.30948460276308215,0.0018939516301352914,-13.559999465942383,2,-96.0,108.0,0.45,1,0.134,0.312,240.0,05_Kendal01_Dempelrejo,Pekalongan,1,Drone (rice field)
0.26989727924798224,-0.0039014767851254044,-15.920000076293945,2,0.0,156.0,0.8666666666666667,1,0.113,0.27,180.0,08_Kendal04_Ketapang,Pekalongan,6,Drone (rice field)
0.19690141835743513,0.0011603149595956718,-15.389999389648438,3,36.0,96.0,1.1428571428571428,0,0.157,0.344,84.0,05_Kendal01_Dempelrejo,Pekalongan,1,Drone (rice field)
0.326853266319244,-0.004332596312204594,-15.25,2,0.0,156.0,0.8666666666666667,1,0.119,0.327,180.0,08_Kendal04_Ketapang,Pekalongan,6,Drone (rice field)
0.10699060291545925,-0.00025936272450532055,-11.880000114440918,3,12.0,108.0,1.0,1,0.113,0.22,108.0,05_Kendal01_Dempelrejo,Pekalongan,1,Drone (rice field)
0.22065923922381697,-0.0016269899281691654,-12.65999984741211,3,36.0,96.0,0.8888888888888888,1,0.179,0.366,108.0,05_Kendal01_Dempelrejo,Pekalongan,1,Drone (rice field)
0.3130113796756325,0.0019331351463711642,-13.559999465942383,3,36.0,108.0,1.125,0,0.138,0.307,96.0,05_Kendal01_Dempelrejo,Pekalongan,1,Drone (rice field)
0.19372489671424953,-0.0017613547718451233,-11.800000190734863,3,48.0,96.0,0.8888888888888888,1,0.216,0.394,108.0,05_Kendal01_Dempelrejo,Pekalongan,1,Drone (rice field)
0.25253322967488273,0.0006966681985538722,-14.25,2,-96.0,96.0,0.42105263157894735,1,0.115,0.299,228.0,05_Kendal01_Dempelrejo,Pekalongan,1,Drone (rice field)
0.09306736000107299,-0.00015710737889358442,-11.880000114440918,3,12.0,108.0,1.0,1,0.108,0.201,108.0,05_Kendal01_Dempelrejo,Pekalongan,1,Drone (rice field)
0.1702750913381377,-0.0009893848330341192,-13.4399995803833,3,24.0,120.0,1.0,1,0.119,0.279,120.0,05_Kendal01_Dempelrejo,Pekalongan,1,Drone (rice field)
0.3274309725832165,-0.004591770348110925,-15.25,2,0.0,156.0,0.8666666666666667,1,0.126,0.327,180.0,08_Kendal04_Ketapang,Pekalongan,6,Drone (rice field)
0.25356704341387043,0.0018352122377114967,-14.039999961853027,3,36.0,108.0,1.125,0,0.103,0.3,96.0,05_Kendal01_Dempelrejo,Pekalongan,1,Drone (rice field)
0.1921492324746284,-0.0017816604644106566,-11.800000190734863,3,48.0,96.0,0.8888888888888888,1,0.219,0.395,108.0,05_Kendal01_Dempelrejo,Pekalongan,1,Drone (rice field)
0.18747069872019292,-0.0018419465171824617,-11.800000190734863,3,48.0,96.0,0.8888888888888888,1,0.226,0.399,108.0,05_Kendal01_Dempelrejo,Pekalongan,1,Drone (rice field)
0.18350242234834652,-0.0017046877170799196,-12.50999927520752,3,48.0,108.0,1.0,1,0.208,0.392,108.0,05_Kendal01_Dempelrejo,Pekalongan,1,Drone (rice field)
0.1867060360186925,-0.000539128790045471,-11.389999389648438,3,36.0,108.0,1.0,1,0.129,0.316,108.0,05_Kendal01_Dempelrejo,Pekalongan,1,Drone (rice field)
0.2004827473897744,-0.0016710175562241157,-12.65999984741211,3,36.0,96.0,0.8888888888888888,1,0.201,0.374,108.0,05_Kendal01_Dempelrejo,Pekalongan,1,Drone (rice field)
0.17536499728113608,-0.0017678285272255043,-12.50999927520752,3,48.0,108.0,1.0,1,0.224,0.4,108.0,05_Kendal01_Dempelrejo,Pekalongan,1,Drone (rice field)
0.21357676133727438,-0.0011340060062538064,-13.6899995803833,3,36.0,96.0,1.0,1,0.145,0.359,96.0,05_Kendal01_Dempelrejo,Pekalongan,1,Drone (rice field)
0.20890220815922922,-0.0016526241767779136,-12.65999984741211,3,36.0,96.0,0.8888888888888888,1,0.192,0.371,108.0,05_Kendal01_Dempelrejo,Pekalongan,1,Drone (rice field)
0.2561342025456664,0.001699384353837298,-14.039999961853027,3,48.0,108.0,1.125,0,0.133,0.338,96.0,05_Kendal01_Dempelrejo,Pekalongan,1,Drone (rice field)
0.185948046077122,0.000539476861070898,-11.619999885559082,3,48.0,108.0,1.0,1,0.21,0.396,108.0,05_Kendal01_Dempelrejo,Pekalongan,1,Drone (rice field)
0.18405700006854975,-0.0005563509767878687,-11.389999389648438,3,36.0,108.0,1.0,1,0.132,0.316,108.0,05_Kendal01_Dempelrejo,Pekalongan,1,Drone (rice field)
0.1854939049066209,-0.00054708281170618,-11.389999389648438,3,36.0,108.0,1.0,1,0.131,0.316,108.0,05_Kendal01_Dempelrejo,Pekalongan,1,Drone (rice field)
0.19306613859045238,-0.0018496216506513178,-15.15999984741211,3,48.0,96.0,1.3333333333333333,0,0.273,0.439,72.0,05_Kendal01_Dempelrejo,Pekalongan,1,Drone (rice field)
0.17734582946565092,-0.0017524631314313917,-12.50999927520752,3,48.0,108.0,1.0,1,0.22,0.398,108.0,05_Kendal01_Dempelrejo,Pekalongan,1,Drone (rice field)
0.17788423305034953,-0.0017481200411568175,-12.50999927520752,3,48.0,108.0,1.0,1,0.219,0.397,108.0,05_Kendal01_Dempelrejo,Pekalongan,1,Drone (rice field)
0.1769500826668855,-0.0017555287294552986,-12.50999927520752,3,48.0,108.0,1.0,1,0.221,0.398,108.0,05_Kendal01_Dempelrejo,Pekalongan,1,Drone (rice field)
0.23073360036164656,-0.0016050201127909257,-12.65999984741211,3,36.0,96.0,0.8888888888888888,1,0.169,0.362,108.0,05_Kendal01_Dempelrejo,Pekalongan,1,Drone (rice field)
0.21379537816669575,-0.0011313490042583936,-13.6899995803833,3,36.0,96.0,1.0,1,0.145,0.359,96.0,05_Kendal01_Dempelrejo,Pekalongan,1,Drone (rice field)
0.21810921830597718,-0.0010790340564196786,-13.6899995803833,3,36.0,96.0,1.0,1,0.138,0.356,96.0,05_Kendal01_Dempelrejo,Pekalongan,1,Drone (rice field)
0.3141172506127922,-0.0008612546892050552,-16.600000381469727,1,72.0,156.0,1.4444444444444444,0,0.121,0.379,108.0,08_Kendal04_Ketapang,Pekalongan,6,Drone (rice field)
0.20951486979259965,-0.0016586976986705689,-12.579999923706055,3,36.0,96.0,0.8888888888888888,1,0.226,0.4,108.0,05_Kendal01_Dempelrejo,Pekalongan,1,Drone (rice field)
0.17493818366409936,0.0008717994379149873,-13.170000076293945,3,24.0,96.0,1.1428571428571428,0,0.119,0.251,84.0,05_Kendal01_Dempelrejo,Pekalongan,1,Drone (rice field)
0.2290618550050541,0.0008923225375134051,-16.6299991607666,3,36.0,96.0,1.1428571428571428,0,0.135,0.298,84.0,05_Kendal01_Dempelrejo,Pekalongan,1,Drone (rice field)
0.21529554464707404,-0.00035506591959382053,-13.170000076293945,3,36.0,96.0,0.8888888888888888,1,0.156,0.319,108.0,05_Kendal01_Dempelrejo,Pekalongan,1,Drone (rice field)
0.18914246923073502,-0.0006616561950891128,-13.4399995803833,2,-96.0,120.0,0.45454545454545453,1,0.128,0.307,264.0,05_Kendal01_Dempelrejo,Pekalongan,1,Drone (rice field)
0.18499996785891187,-0.003206453874828246,-18.3799991607666,2,12.0,156.0,0.8666666666666667,1,0.117,0.284,180.0,08_Kendal04_Ketapang,Pekalongan,1,Drone (rice field)
0.2528631779916551,-0.0016322963818668698,-16.899999618530273,2,12.0,144.0,0.8,1,0.125,0.33,180.0,08_Kendal04_Ketapang,Pekalongan,6,Drone (rice field)
0.189881755609991,-0.0005182683222818493,-11.389999389648438,3,36.0,108.0,1.0,1,0.125,0.315,108.0,05_Kendal01_Dempelrejo,Pekalongan,1,Drone (rice field)
0.19047466768866717,-0.0005143772878728076,-11.389999389648438,3,36.0,108.0,1.0,1,0.125,0.315,108.0,05_Kendal01_Dempelrejo,Pekalongan,1,Drone (rice field)
0.3109940066387037,0.0019107226547148634,-13.559999465942383,2,-96.0,108.0,0.45,1,0.139,0.313,240.0,05_Kendal01_Dempelrejo,Pekalongan,1,Drone (rice field)
0.3252809162407515,0.002069421967641522,-13.559999465942383,5,0.0,12.0,0.5,1,0.152,0.325,24.0,05_Kendal01_Dempelrejo,Pekalongan,1,Drone (rice field)
0.20615491712593026,-0.0016327303294996313,-12.579999923706055,3,36.0,96.0,0.8888888888888888,1,0.23,0.402,108.0,05_Kendal01_Dempelrejo,Pekalongan,1,Drone (rice field)
0.10022420530147219,-0.00020966423876362522,-11.880000114440918,3,12.0,108.0,1.0,1,0.111,0.211,108.0,05_Kendal01_Dempelrejo,Pekalongan,1,Drone (rice field)
0.2319334710720306,0.0008544924188901154,-16.6299991607666,3,36.0,96.0,1.1428571428571428,0,0.131,0.296,84.0,05_Kendal01_Dempelrejo,Pekalongan,1,Drone (rice field)
0.2100899097650244,-0.0011763011203924794,-13.6899995803833,3,36.0,96.0,1.0,1,0.15,0.36,96.0,05_Kendal01_Dempelrejo,Pekalongan,1,Drone (rice field)
0.22216038109277314,0.0009832390420397793,-16.6299991607666,3,36.0,96.0,1.1428571428571428,0,0.146,0.303,84.0,05_Kendal01_Dempelrejo,Pekalongan,1,Drone (rice field)
0.25268742780209025,0.001881751773639171,-14.039999961853027,3,36.0,108.0,1.125,0,0.107,0.301,96.0,05_Kendal01_Dempelrejo,Pekalongan,1,Drone (rice field)
0.2114989219035492,-0.0011592072618016324,-13.6899995803833,3,36.0,96.0,1.0,1,0.148,0.36,96.0,05_Kendal01_Dempelrejo,Pekalongan,1,Drone (rice field)
0.15207056541131203,0.00016523001826621841,-13.809999465942383,3,36.0,96.0,1.0,1,0.244,0.396,96.0,05_Kendal01_Dempelrejo,Pekalongan,1,Drone (rice field)
0.19950117289704813,0.00012508517264003932,-13.170000076293945,3,24.0,96.0,1.1428571428571428,0,0.1,0.257,84.0,05_Kendal01_Dempelrejo,Pekalongan,2,Drone (rice field)
0.24119317517698408,-0.0019264216949735902,-15.719999313354492,2,72.0,156.0,1.4444444444444444,0,0.129,0.353,108.0,08_Kendal04_Ketapang,Pekalongan,1,Drone (rice field)
0.10786602953169011,-0.006318509422061237,-17.869998931884766,1,12.0,156.0,0.9285714285714286,1,0.167,0.245,168.0,08_Kendal04_Ketapang,Pekalongan,6,Drone (rice field)
0.2542583138552252,0.001798637606270425,-14.039999961853027,3,36.0,108.0,1.125,0,0.1,0.299,96.0,05_Kendal01_Dempelrejo,Pekalongan,1,Drone (rice field)
0.199927296576845,-0.0016814608123561457,-11.800000190734863,3,48.0,96.0,0.8888888888888888,1,0.206,0.389,108.0,05_Kendal01_Dempelrejo,Pekalongan,1,Drone (rice field)
0.18614392914287142,-0.0018590071963798804,-11.800000190734863,3,48.0,96.0,0.8888888888888888,1,0.228,0.4,108.0,05_Kendal01_Dempelrejo,Pekalongan,1,Drone (rice field)
0.32695658447733517,-0.004378952599818045,-15.25,2,0.0,156.0,0.8666666666666667,1,0.12,0.327,180.0,08_Kendal04_Ketapang,Pekalongan,6,Drone (rice field)
0.11731609505681964,-0.00033519769689959014,-11.880000114440918,3,12.0,108.0,1.0,1,0.118,0.235,108.0,05_Kendal01_Dempelrejo,Pekalongan,1,Drone (rice field)
0.1711746219165784,-0.0018003342231613327,-12.50999927520752,3,48.0,108.0,1.0,1,0.233,0.404,108.0,05_Kendal01_Dempelrejo,Pekalongan,1,Drone (rice field)
0.2557148322122336,0.0017215778781871464,-14.039999961853027,3,48.0,108.0,1.125,0,0.135,0.339,96.0,05_Kendal01_Dempelrejo,Pekalongan,1,Drone (rice field)
0.2165106314943252,-0.0010984184885402745,-13.6899995803833,3,36.0,96.0,1.0,1,0.141,0.357,96.0,05_Kendal01_Dempelrejo,Pekalongan,1,Drone (rice field)
0.1831974897500569,-0.008748596227383481,-18.670000076293945,3,12.0,60.0,0.8333333333333334,1,0.21,0.325,72.0,08_Kendal04_Ketapang,Pekalongan,6,Drone (rice field)
0.21206290724099053,-0.0016783870425648058,-12.579999923706055,3,36.0,96.0,0.8888888888888888,1,0.223,0.398,108.0,05_Kendal01_Dempelrejo,Pekalongan,1,Drone (rice field)
0.18324049893715008,-0.001706758002127648,-12.50999927520752,3,48.0,108.0,1.0,1,0.209,0.392,108.0,05_Kendal01_Dempelrejo,Pekalongan,1,Drone (rice field)
0.31776713923514016,0.00019732740685943448,-18.149999618530273,2,-12.0,48.0,0.6666666666666666,1,0.127,0.306,72.0,08_Kendal04_Ketapang,Pekalongan,6,Drone (rice field)
0.3258891525139366,0.00013134327474762647,-17.28999900817871,2,0.0,156.0,0.8666666666666667,1,0.11,0.326,180.0,08_Kendal04_Ketapang,Pekalongan,6,Drone (rice field)
0.16383279048641644,0.0006058012668793122,-11.889999389648438,3,36.0,120.0,1.0,1,0.153,0.317,120.0,05_Kendal01_Dempelrejo,Pekalongan,1,Drone (rice field)
0.16691756784340478,0.0011156257034136928,-13.170000076293945,3,24.0,96.0,1.1428571428571428,0,0.124,0.249,84.0,05_Kendal01_Dempelrejo,Pekalongan,1,Drone (rice field)
0.20068320000860945,8.918574912669675e-05,-13.170000076293945,3,36.0,96.0,1.1428571428571428,0,0.164,0.322,84.0,05_Kendal01_Dempelrejo,Pekalongan,1,Drone (rice field)
0.20167017765232323,5.915559072545521e-05,-13.170000076293945,3,36.0,96.0,1.1428571428571428,0,0.163,0.322,84.0,05_Kendal01_Dempelrejo,Pekalongan,1,Drone (rice field)
0.1362697867154076,2.492164665331374e-05,-13.809999465942383,3,36.0,96.0,1.0,1,0.262,0.398,96.0,05_Kendal01_Dempelrejo,Pekalongan,1,Drone (rice field)
0.19484479227069373,0.0008790427294856409,-13.679999351501465,3,36.0,108.0,1.125,0,0.193,0.361,96.0,05_Kendal01_Dempelrejo,Pekalongan,1,Drone (rice field)
0.2514249505194185,-0.0025294453759602035,-16.940000534057617,1,60.0,156.0,0.9285714285714286,1,0.128,0.318,168.0,08_Kendal04_Ketapang,Pekalongan,1,Drone (rice field)
0.1842934202699884,-0.0005549679546860466,-11.389999389648438,3,36.0,108.0,1.0,1,0.132,0.316,108.0,05_Kendal01_Dempelrejo,Pekalongan,1,Drone (rice field)
0.17564995305648362,-0.0051660062889019144,-18.3799991607666,2,12.0,156.0,0.9285714285714286,1,0.128,0.241,168.0,08_Kendal04_Ketapang,Pekalongan,1,Drone (rice field)
0.3122238645379646,-0.0009186494055573591,-16.600000381469727,1,72.0,156.0,1.4444444444444444,0,0.13,0.381,108.0,08_Kendal04_Ketapang,Pekalongan,6,Drone (rice field)
