point,x,y,date,S2ndvi_fused,VV_fused,VH_fused
1,415832.43022379326,9133415.698051626,2026-02-10,0.3670657091926432,-10.449939649315265,-14.355892225957673
1,415832.43022379326,9133415.698051626,2026-02-22,0.32720718451703257,-8.861990531212987,-13.52690407285705
1,415832.43022379326,9133415.698051626,2026-03-06,0.28706049413423307,-10.76956753340035,-16.060513512197954
1,415832.43022379326,9133415.698051626,2026-03-18,0.3494818196438656,-10.079496597257743,-14.474812683946524
1,415832.43022379326,9133415.698051626,2026-03-30,0.24016482476955,-7.8541961566833525,-13.686074257417932
1,415832.43022379326,9133415.698051626,2026-04-11,0.24384548522192467,-8.232835632734517,-13.937029658884665
1,415832.43022379326,9133415.698051626,2026-04-23,0.2704265646514853,-10.58805611378657,-15.437904244264734
1,415832.43022379326,9133415.698051626,2026-05-05,0.24069266712392662,-9.791844443568058,-15.99897856168554
1,415832.43022379326,9133415.698051626,2026-05-17,0.3178768005226417,-8.447463807787612,-13.38866842960217
1,415832.43022379326,9133415.698051626,2026-05-29,0.3461887904959715,-9.19875675980652,-13.95993980243132
1,415832.43022379326,9133415.698051626,2026-06-10,0.3154344928055705,-9.849870756211917,-14.681451128329819
2,415839.84274079016,9133426.301407807,2025-09-07,0.33230313855112353,-9.85210643197685,-14.928070567543193
2,415839.84274079016,9133426.301407807,2025-09-19,0.31929070313190405,-9.094301892526456,-14.011714054056291
2,415839.84274079016,9133426.301407807,2025-10-01,0.3247379321663601,-9.520349642511398,-14.248227275461307
2,415839.84274079016,9133426.301407807,2025-10-13,0.35113321667885716,-8.659999320480882,-13.600107410682462
2,415839.84274079016,9133426.301407807,2025-10-25,0.3332873320430585,-8.371446971513121,-13.373770053885082
2,415839.84274079016,9133426.301407807,2025-11-06,0.32586176911908055,-8.709079235138542,-13.72443371687831
2,415839.84274079016,9133426.301407807,2025-11-18,0.33597022583185976,-7.7306907903156405,-12.326684001471996
2,415839.84274079016,9133426.301407807,2025-11-30,0.334670172466018,-8.040225872243607,-13.604206820439972
2,415839.84274079016,9133426.301407807,2025-12-12,0.2967853575339538,-10.07385290413899,-15.050473949994391
2,415839.84274079016,9133426.301407807,2025-12-24,0.2898643074425154,-10.015098543616112,-15.78888441197779
2,415839.84274079016,9133426.301407807,2026-01-05,0.2678727118125445,-10.583694901926167,-15.581712731914884
2,415839.84274079016,9133426.301407807,2026-01-17,0.3125221056167973,-9.327468172788377,-14.34132550108886
2,415839.84274079016,9133426.301407807,2026-01-29,0.3046101192504495,-9.676228478145221,-14.72707103813115
2,415839.84274079016,9133426.301407807,2026-02-10,0.3051316199331365,-9.956979043995265,-14.366898845442883
2,415839.84274079016,9133426.301407807,2026-02-22,0.3206403402877225,-9.112524183073186,-13.788027440353575
2,415839.84274079016,9133426.301407807,2026-03-06,0.28606846805574215,-10.653478627103386,-15.45479948401217
2,415839.84274079016,9133426.301407807,2026-03-18,0.3220112908182731,-9.549486633547003,-13.909831107428635
2,415839.84274079016,9133426.301407807,2026-03-30,0.30550190406969613,-8.269464109840943,-13.48946063732533
2,415839.84274079016,9133426.301407807,2026-04-11,0.28006030661478565,-9.628075260258157,-14.394381944369345
2,415839.84274079016,9133426.301407807,2026-04-23,0.26939735280880095,-10.6211610170817,-15.134030998843475
2,415839.84274079016,9133426.301407807,2026-05-05,0.2820617084130451,-10.41270105800023,-15.819242943514944
2,415839.84274079016,9133426.301407807,2026-05-17,0.32892167553990803,-9.084210592093333,-13.747082658435646
2,415839.84274079016,9133426.301407807,2026-05-29,0.34421381295690945,-9.215005250751164,-14.033629540467402
2,415839.84274079016,9133426.301407807,2026-06-10,0.32156424854264637,-9.01234214437136,-13.808508733488296
3,415877.2519778191,9133519.63231992,2025-09-07,0.41142321876822197,-8.512505562494237,-13.54465171944164
3,415877.2519778191,9133519.63231992,2025-09-19,0.3005117272174062,-8.526870743132957,-13.78282921380694
3,415877.2519778191,9133519.63231992,2025-10-01,0.3643992863431306,-8.792391538845209,-13.458523610761244
3,415877.2519778191,9133519.63231992,2025-10-13,0.40134354586619325,-8.212945889164184,-13.33137135387962
3,415877.2519778191,9133519.63231992,2025-10-25,0.4176454008862883,-7.815961330300111,-11.675363447393352
3,415877.2519778191,9133519.63231992,2025-11-06,0.3962108247904307,-7.591301146130498,-12.456579663748721
3,415877.2519778191,9133519.63231992,2025-11-18,0.3989547241052465,-7.241042256031758,-12.260825873846393
3,415877.2519778191,9133519.63231992,2025-11-30,0.3960697380120335,-7.574088396646217,-12.462928642809072
3,415877.2519778191,9133519.63231992,2025-12-12,0.35635859150789023,-8.451626840594423,-13.811026770121677
3,415877.2519778191,9133519.63231992,2025-12-24,0.28566489058857836,-8.937521493346107,-16.29346414046473
3,415877.2519778191,9133519.63231992,2026-01-05,0.3414045885407701,-9.104580378458845,-14.314772080674874
3,415877.2519778191,9133519.63231992,2026-01-17,0.33939050089289174,-8.497650319726592,-14.412283453838084
3,415877.2519778191,9133519.63231992,2026-01-29,0.38638564590449853,-7.8931194747264835,-12.783624029270246
3,415877.2519778191,9133519.63231992,2026-02-10,0.3441374429040057,-9.247393385169481,-14.18558212177959
3,415877.2519778191,9133519.63231992,2026-02-22,0.3709887579108852,-8.72044316027547,-13.268950440587608
3,415877.2519778191,9133519.63231992,2026-03-06,0.3849895170188346,-8.271165209980985,-12.804388242991925
3,415877.2519778191,9133519.63231992,2026-03-18,0.3672996434148297,-8.63418041582832,-14.140786728179034
3,415877.2519778191,9133519.63231992,2026-03-30,0.31508729230788696,-8.3480350341387,-14.212996223105538
3,415877.2519778191,9133519.63231992,2026-04-11,0.30546556049468465,-9.440536769337502,-14.8386221693639
3,415877.2519778191,9133519.63231992,2026-04-23,0.29296979996856404,-8.972704572001373,-15.738786757450471
3,415877.2519778191,9133519.63231992,2026-05-05,0.3018965846461603,-8.49614153550655,-15.748779813305907
3,415877.2519778191,9133519.63231992,2026-05-17,0.32843447659668606,-8.548342578720879,-15.577805964959275
3,415877.2519778191,9133519.63231992,2026-05-29,0.3704507959441914,-9.124155666042572,-13.858636774877986
3,415877.2519778191,9133519.63231992,2026-06-10,0.3032510792796794,-9.382668079896632,-15.63250234218961
4,415745.1090915946,9133346.38769737,2025-09-07,0.33410629942535924,-6.886645957084289,-13.778166823651118
4,415745.1090915946,9133346.38769737,2025-09-19,0.35325791190651595,-7.179885409265448,-13.884676591591424
4,415745.1090915946,9133346.38769737,2025-10-01,0.3631220097032372,-8.125801249889957,-14.088872498585543
4,415745.1090915946,9133346.38769737,2025-10-13,0.39717468192526895,-7.611262454064025,-13.810200988481762
4,415745.1090915946,9133346.38769737,2025-10-25,0.35154828699933527,-7.267502600156268,-13.650305444405017
4,415745.1090915946,9133346.38769737,2025-11-06,0.3216256368873405,-6.453007521403106,-12.997564051297642
4,415745.1090915946,9133346.38769737,2025-11-18,0.3383418114221211,-6.171924957121418,-12.76969268594026
4,415745.1090915946,9133346.38769737,2025-11-30,0.2786272499492205,-5.633360520660952,-12.79986960500419
4,415745.1090915946,9133346.38769737,2025-12-12,0.31980517619910354,-6.439584502937667,-13.021096944814223
4,415745.1090915946,9133346.38769737,2025-12-24,0.36865990117428643,-7.882329559633263,-14.284490407725375
4,415745.1090915946,9133346.38769737,2026-01-05,0.2733237205155069,-7.1722548529261285,-14.589774747180186
4,415745.1090915946,9133346.38769737,2026-01-17,0.2452495850829277,-5.799721539102037,-13.827092062514813
4,415745.1090915946,9133346.38769737,2026-01-29,0.34604285379041655,-7.142199764528824,-13.573191754720185
4,415745.1090915946,9133346.38769737,2026-02-10,0.36725023403597284,-7.719129987576189,-14.035229211897907
4,415745.1090915946,9133346.38769737,2026-02-22,0.3999424588252547,-8.19422510318172,-14.022306788414648
4,415745.1090915946,9133346.38769737,2026-03-06,0.41189040156838974,-8.453415339278484,-14.167352919454355
4,415745.1090915946,9133346.38769737,2026-03-18,0.4070838367543962,-8.06382164053572,-14.370835312881876
4,415745.1090915946,9133346.38769737,2026-03-30,0.33270996024502614,-6.743671051770463,-13.22001441549805
4,415745.1090915946,9133346.38769737,2026-04-11,0.2593355582259895,-5.5400853862144475,-12.653250598623826
4,415745.1090915946,9133346.38769737,2026-04-23,0.25212759344840713,-6.699815215210786,-14.014588587350314
4,415745.1090915946,9133346.38769737,2026-05-05,0.26097394542139096,-5.9412213571166586,-13.819190225061869
4,415745.1090915946,9133346.38769737,2026-05-17,0.29519071614727205,-6.072183334768743,-13.44056829256095
4,415745.1090915946,9133346.38769737,2026-05-29,0.3845172112698438,-7.432405557905153,-14.066741917239638
4,415745.1090915946,9133346.38769737,2026-06-10,0.3539742765532218,-7.4507770031656735,-13.9084517350978
5,415749.9108837191,9133355.78856187,2025-09-07,0.3647951324557344,-7.535467768637601,-14.374326385952738
5,415749.9108837191,9133355.78856187,2025-09-19,0.3598965178707996,-7.405213809407662,-14.296995579156663
5,415749.9108837191,9133355.78856187,2025-10-01,0.3653850836207498,-7.851805371553221,-14.054240221683814
5,415749.9108837191,9133355.78856187,2025-10-13,0.4013128539672756,-7.920736635237491,-14.255825765055011
5,415749.9108837191,9133355.78856187,2025-10-25,0.3354430733724154,-6.621425732514334,-13.375684936766511
5,415749.9108837191,9133355.78856187,2025-11-06,0.3240037559921681,-6.126451300559294,-12.862086116067932
5,415749.9108837191,9133355.78856187,2025-11-18,0.3468578664044153,-6.266593961980075,-12.764376399134735
5,415749.9108837191,9133355.78856187,2025-11-30,0.2927390215714315,-5.271532932230181,-12.571108046195699
5,415749.9108837191,9133355.78856187,2025-12-12,0.3494160190270388,-6.6296247235327534,-13.03479689190713
5,415749.9108837191,9133355.78856187,2025-12-24,0.3672566423714088,-7.993966474792529,-14.797515747258284
5,415749.9108837191,9133355.78856187,2026-01-05,0.3203907553268125,-8.019100963015209,-15.348640966725009
5,415749.9108837191,9133355.78856187,2026-01-17,0.29419704928301765,-6.681064972603006,-14.51804839239695
5,415749.9108837191,9133355.78856187,2026-01-29,0.41111915861917525,-8.412467753401836,-14.365070771484609
5,415749.9108837191,9133355.78856187,2026-02-10,0.38094714121941464,-7.718463032194562,-14.003206884702008
5,415749.9108837191,9133355.78856187,2026-02-22,0.3692887729848394,-7.627741905597368,-14.151451258406635
5,415749.9108837191,9133355.78856187,2026-03-06,0.3879307099093508,-8.182386665390867,-14.579344202488832
5,415749.9108837191,9133355.78856187,2026-03-18,0.4054545490847883,-8.481487441589795,-15.156143309300358
5,415749.9108837191,9133355.78856187,2026-03-30,0.34516076617337427,-6.62961886647955,-13.142653359452845
5,415749.9108837191,9133355.78856187,2026-04-11,0.29395960768528445,-5.797131568682536,-12.680308945415604
5,415749.9108837191,9133355.78856187,2026-04-23,0.28437723821767485,-6.948825634064589,-14.32975874571017
5,415749.9108837191,9133355.78856187,2026-05-05,0.30832026260421586,-7.2378203968947,-14.943981391534857
5,415749.9108837191,9133355.78856187,2026-05-17,0.3273977034197807,-6.625578359943529,-13.917293385830135
5,415749.9108837191,9133355.78856187,2026-05-29,0.37581111807261974,-7.40448205012767,-14.296058215283567
5,415749.9108837191,9133355.78856187,2026-06-10,0.3390043483575068,-7.3067783708073435,-14.398055540988564
6,415762.6872694171,9133390.512921812,2025-09-07,0.3516618375742361,-8.82739065368265,-14.32305396904055
6,415762.6872694171,9133390.512921812,2025-09-19,0.32790157742724996,-8.958518563021638,-14.521933082895469
6,415762.6872694171,9133390.512921812,2025-10-01,0.35850177920678433,-10.027846337251763,-14.295290616101319
6,415762.6872694171,9133390.512921812,2025-10-13,0.36087521144472917,-8.848132813355438,-13.912133822078514
6,415762.6872694171,9133390.512921812,2025-10-25,0.3429248710107434,-8.305912642189105,-12.588665444347672
6,415762.6872694171,9133390.512921812,2025-11-06,0.38797638225116804,-9.319982150788837,-12.493747549643931
6,415762.6872694171,9133390.512921812,2025-11-18,0.3326658344561039,-7.57908907591287,-12.185673893852549
6,415762.6872694171,9133390.512921812,2025-11-30,0.2928323883753659,-7.9627596654629755,-13.563299998178483
6,415762.6872694171,9133390.512921812,2025-12-12,0.28521782593430095,-7.860603984279022,-13.793030829271673
6,415762.6872694171,9133390.512921812,2025-12-24,0.35767199726902055,-10.461534350180385,-14.870843319461551
6,415762.6872694171,9133390.512921812,2026-01-05,0.2971880726806163,-9.973088280934428,-15.042607028686998
6,415762.6872694171,9133390.512921812,2026-01-17,0.3115930067232195,-9.758917550406698,-15.392325366597674
6,415762.6872694171,9133390.512921812,2026-01-29,0.2606705968151523,-7.9183586676606215,-14.618874126928048
6,415762.6872694171,9133390.512921812,2026-02-10,0.34818343518221156,-9.902472904589384,-14.452606494083666
6,415762.6872694171,9133390.512921812,2026-02-22,0.34438074317246004,-10.0107420565419,-14.706526101996083
6,415762.6872694171,9133390.512921812,2026-03-06,0.33467257762675284,-9.411853775666069,-14.24450356170054
6,415762.6872694171,9133390.512921812,2026-03-18,0.38313363736201067,-10.573170989566144,-15.69418755566832
6,415762.6872694171,9133390.512921812,2026-03-30,0.2764094142359509,-8.64589452272611,-14.288154259985584
6,415762.6872694171,9133390.512921812,2026-04-11,0.28636230429795007,-7.67097812559452,-12.088178794699386
6,415762.6872694171,9133390.512921812,2026-04-23,0.21541820820152124,-9.159402001078703,-15.729195681873753
6,415762.6872694171,9133390.512921812,2026-05-05,0.2619801072650052,-9.120815468731774,-16.07197725923542
6,415762.6872694171,9133390.512921812,2026-05-17,0.2826866631498706,-7.129112564931537,-13.75387763446879
6,415762.6872694171,9133390.512921812,2026-05-29,0.38710396646376577,-8.771540138455165,-12.836638328397171
6,415762.6872694171,9133390.512921812,2026-06-10,0.3085494191087656,-9.272416337034091,-14.868533762730427
7,415779.75100938353,9133417.839500107,2025-09-07,0.3651119323389033,-8.777388880192213,-13.562814035987751
7,415779.75100938353,9133417.839500107,2025-09-19,0.3146267491204204,-8.933497200210468,-14.601368588042241
7,415779.75100938353,9133417.839500107,2025-10-01,0.33864886339595757,-8.635467211592625,-13.6274457611364
7,415779.75100938353,9133417.839500107,2025-10-13,0.3502482113501294,-8.55092919698225,-14.088706775470643
7,415779.75100938353,9133417.839500107,2025-10-25,0.3136894194506194,-7.940404884223069,-13.30707850532789
7,415779.75100938353,9133417.839500107,2025-11-06,0.33588455867093386,-7.377219181197495,-12.166801711274985
7,415779.75100938353,9133417.839500107,2025-11-18,0.2753412491179453,-6.190561421242906,-12.34938049448264
7,415779.75100938353,9133417.839500107,2025-11-30,0.24465327422152522,-6.283079026912461,-12.839531020636022
7,415779.75100938353,9133417.839500107,2025-12-12,0.3343335620954886,-8.619460963193216,-13.6977281800014
7,415779.75100938353,9133417.839500107,2025-12-24,0.33779403349694076,-9.298780952728585,-14.445460365811424
7,415779.75100938353,9133417.839500107,2026-01-05,0.28791767517857225,-9.610543480742997,-15.588792424462603
7,415779.75100938353,9133417.839500107,2026-01-17,0.3070818202693099,-8.680816922281538,-14.337547640240789
7,415779.75100938353,9133417.839500107,2026-01-29,0.35901220191523325,-10.67506872568176,-15.665379985843327
7,415779.75100938353,9133417.839500107,2026-02-10,0.335054344955549,-9.123215261772224,-14.290526871238203
7,415779.75100938353,9133417.839500107,2026-02-22,0.3970020522868244,-9.579092568180215,-13.55438177796182
7,415779.75100938353,9133417.839500107,2026-03-06,0.3324923194298349,-9.481949803395331,-14.77652091267776
7,415779.75100938353,9133417.839500107,2026-03-18,0.4474289228234309,-11.234542765512254,-14.760046484604766
7,415779.75100938353,9133417.839500107,2026-03-30,0.26664318227189066,-7.820582319743113,-13.790397042499846
7,415779.75100938353,9133417.839500107,2026-04-11,0.28943484269431674,-7.733134270365486,-13.063075969317774
7,415779.75100938353,9133417.839500107,2026-04-23,0.22811442905394672,-7.79728013600026,-14.372928479109184
7,415779.75100938353,9133417.839500107,2026-05-05,0.26745515399654757,-8.987462908294205,-15.648865869537085
7,415779.75100938353,9133417.839500107,2026-05-17,0.3079226734407337,-7.694014322417151,-13.594796749206608
7,415779.75100938353,9133417.839500107,2026-05-29,0.4113161482722021,-8.685833662387456,-12.347492695219124
7,415779.75100938353,9133417.839500107,2026-06-10,0.4301122581046562,-10.444340836046361,-13.91084836571644
8,415802.5314947231,9133438.285220942,2025-09-07,0.3685090977478204,-9.027460713226201,-14.035384108064894
8,415802.5314947231,9133438.285220942,2025-09-19,0.29972419832007513,-8.120339179075554,-13.649902103183264
8,415802.5314947231,9133438.285220942,2025-10-01,0.3721471450658788,-8.707883800192764,-13.01556573402205
8,415802.5314947231,9133438.285220942,2025-10-13,0.40985440922602223,-7.881696123533411,-12.55050847208137
8,415802.5314947231,9133438.285220942,2025-10-25,0.3513209366956008,-8.285716868679557,-12.977087709111313
8,415802.5314947231,9133438.285220942,2025-11-06,0.37489121917142393,-7.514279095908582,-11.894689808138772
8,415802.5314947231,9133438.285220942,2025-11-18,0.315264151252596,-6.72618382982192,-12.475176322946513
8,415802.5314947231,9133438.285220942,2025-11-30,0.297026868088353,-7.275001583228175,-12.957782275917825
8,415802.5314947231,9133438.285220942,2025-12-12,0.3416977685938689,-8.054074440371641,-12.926345618392137
8,415802.5314947231,9133438.285220942,2025-12-24,0.2624219219948343,-8.165340670132034,-14.328568185391525
8,415802.5314947231,9133438.285220942,2026-01-05,0.27021496077791857,-9.851340785250146,-14.779968347726445
8,415802.5314947231,9133438.285220942,2026-01-17,0.21156968911808116,-7.338281292354904,-14.418269228899879
8,415802.5314947231,9133438.285220942,2026-01-29,0.34344696709782035,-9.421903875650417,-14.130459951897194
8,415802.5314947231,9133438.285220942,2026-02-10,0.367034565862584,-8.578604377904126,-12.98300783890829
8,415802.5314947231,9133438.285220942,2026-02-22,0.4076343585477658,-9.04205704560241,-12.733958175945702
8,415802.5314947231,9133438.285220942,2026-03-06,0.32500982363581743,-9.172489344782475,-14.208450456770652
8,415802.5314947231,9133438.285220942,2026-03-18,0.46513383320392376,-10.57346805455059,-13.609826143440834
8,415802.5314947231,9133438.285220942,2026-03-30,0.2293816969783043,-5.9699048637352785,-12.701926197391295
8,415802.5314947231,9133438.285220942,2026-04-11,0.2504513368037179,-7.371726452071138,-13.225399802576655
8,415802.5314947231,9133438.285220942,2026-04-23,0.18621610326964916,-6.614243554033813,-13.807058727269611
8,415802.5314947231,9133438.285220942,2026-05-05,0.2901250637365582,-8.974328567399171,-14.694205622383345
8,415802.5314947231,9133438.285220942,2026-05-17,0.34377952169487197,-7.940366011569611,-13.476808092357514
8,415802.5314947231,9133438.285220942,2026-05-29,0.4092302341134556,-8.785162793631065,-12.831875159226753
8,415802.5314947231,9133438.285220942,2026-06-10,0.41039848807299445,-9.164513211089325,-12.79893446239571
9,415804.67051835306,9133480.817067973,2025-09-07,0.3880132458691812,-8.067746856749253,-13.215066761591753
9,415804.67051835306,9133480.817067973,2025-09-19,0.3054384486354005,-7.635335692083012,-13.6458777269804
9,415804.67051835306,9133480.817067973,2025-10-01,0.32659947778173887,-8.110446833898878,-13.624613794028978
9,415804.67051835306,9133480.817067973,2025-10-13,0.35316904180542524,-8.680547648897585,-13.958435074473241
9,415804.67051835306,9133480.817067973,2025-10-25,0.30086034395727757,-6.442490977505905,-12.62942858465455
9,415804.67051835306,9133480.817067973,2025-11-06,0.369259108159341,-6.819297652281003,-11.84554616121033
9,415804.67051835306,9133480.817067973,2025-11-18,0.35591184576444335,-6.6130921551864015,-11.789489492479394
9,415804.67051835306,9133480.817067973,2025-11-30,0.381448886584554,-7.056939214019412,-11.849971120924607
9,415804.67051835306,9133480.817067973,2025-12-12,0.3345666535090189,-7.311360757460863,-12.820679651727348
9,415804.67051835306,9133480.817067973,2025-12-24,0.34353796214168464,-10.590941929825135,-15.448539597030774
9,415804.67051835306,9133480.817067973,2026-01-05,0.22847526635204604,-10.368224911348852,-16.971727422443845
9,415804.67051835306,9133480.817067973,2026-01-17,0.32717391904155896,-9.508973545446816,-14.797626108526062
9,415804.67051835306,9133480.817067973,2026-01-29,0.2605830249291167,-8.05295513826481,-14.640038031394496
9,415804.67051835306,9133480.817067973,2026-02-10,0.3138080746045297,-8.536719181452687,-14.191137710973935
9,415804.67051835306,9133480.817067973,2026-02-22,0.3798773720113474,-9.3152800122728,-13.78443113233187
9,415804.67051835306,9133480.817067973,2026-03-06,0.47178120174476235,-10.705024518256932,-13.478009881039311
9,415804.67051835306,9133480.817067973,2026-03-18,0.4587804317736426,-9.961310308583776,-13.42653191026262
9,415804.67051835306,9133480.817067973,2026-03-30,0.28050856985902156,-7.342901662558655,-13.363110651131754
9,415804.67051835306,9133480.817067973,2026-04-11,0.2927993818902832,-6.809063560186001,-12.61591924424785
9,415804.67051835306,9133480.817067973,2026-04-23,0.2072323178481551,-8.269268075401895,-15.351625602003455
9,415804.67051835306,9133480.817067973,2026-05-05,0.2757370209498736,-9.161120128612465,-15.332600357074012
9,415804.67051835306,9133480.817067973,2026-05-17,0.28755205657419763,-7.379341261102455,-14.111455438165994
9,415804.67051835306,9133480.817067973,2026-05-29,0.32126137525956855,-7.73565604199858,-14.019613955414338
9,415804.67051835306,9133480.817067973,2026-06-10,0.4638976149907718,-10.09064910179505,-13.085700437630592
10,415787.18405002047,9133514.4196422,2025-09-07,0.3242123582013309,-8.874609619409558,-14.248275784555844
10,415787.18405002047,9133514.4196422,2025-09-19,0.2924013229443186,-8.96980782460957,-14.78934502070761
10,415787.18405002047,9133514.4196422,2025-10-01,0.32128100738645626,-8.413105386630946,-13.493438668751228
10,415787.18405002047,9133514.4196422,2025-10-13,0.32213891183708593,-8.12645420347574,-13.493008391746585
10,415787.18405002047,9133514.4196422,2025-10-25,0.32588985953646177,-7.093121363914576,-12.448478342398158
10,415787.18405002047,9133514.4196422,2025-11-06,0.3330680765868415,-6.711857910583695,-11.964240081282814
10,415787.18405002047,9133514.4196422,2025-11-18,0.33735379847874086,-7.306917468932772,-12.184344178969273
10,415787.18405002047,9133514.4196422,2025-11-30,0.34040610279785993,-7.428747505429644,-12.681502627479135
10,415787.18405002047,9133514.4196422,2025-12-12,0.33490344921331267,-7.872693952893634,-12.699502911951482
10,415787.18405002047,9133514.4196422,2025-12-24,0.3105555596017172,-10.871089100553508,-15.506153585097486
10,415787.18405002047,9133514.4196422,2026-01-05,0.23303278445540476,-10.739050512111998,-16.91804370668634
10,415787.18405002047,9133514.4196422,2026-01-17,0.2750939384249881,-9.676816986768323,-15.797122608704445
10,415787.18405002047,9133514.4196422,2026-01-29,0.31605005047297874,-9.065162222242826,-14.10180217190264
10,415787.18405002047,9133514.4196422,2026-02-10,0.306729117739055,-9.48146151940903,-14.676807628956219
10,415787.18405002047,9133514.4196422,2026-02-22,0.3219722397645885,-9.611827425785277,-14.290261347256553
10,415787.18405002047,9133514.4196422,2026-03-06,0.33226333797182017,-10.703653839698347,-14.714611588424388
10,415787.18405002047,9133514.4196422,2026-03-18,0.39213826787656686,-10.158969722389761,-13.825466943825159
10,415787.18405002047,9133514.4196422,2026-03-30,0.2856169648131006,-7.611372172969654,-12.72604988989392
10,415787.18405002047,9133514.4196422,2026-04-11,0.2836475257980978,-7.191659554188867,-12.58781593715206
10,415787.18405002047,9133514.4196422,2026-04-23,0.23357803590692,-9.621897257851263,-16.12117395184198
10,415787.18405002047,9133514.4196422,2026-05-05,0.27455464174982214,-9.432899567877994,-15.647420925558329
10,415787.18405002047,9133514.4196422,2026-05-17,0.29854737420589533,-6.817636947225453,-14.231583737609785
10,415787.18405002047,9133514.4196422,2026-05-29,0.33140707166158606,-9.141255979357707,-14.900903201294833
10,415787.18405002047,9133514.4196422,2026-06-10,0.30730759918585465,-9.084196789354316,-14.387541159415873
11,415856.55124143977,9133553.137180122,2025-09-07,0.40556695296336837,-7.829764345997874,-13.14701578992163
11,415856.55124143977,9133553.137180122,2025-09-19,0.3025594799348489,-7.728739804015619,-12.902200536533464
11,415856.55124143977,9133553.137180122,2025-10-01,0.35426529713713517,-8.060016285640543,-13.87786303714413
11,415856.55124143977,9133553.137180122,2025-10-13,0.38766978727206386,-7.7456346493964086,-13.563512597295047
11,415856.55124143977,9133553.137180122,2025-10-25,0.3967188010322513,-7.3950452993931854,-12.42735546947089
11,415856.55124143977,9133553.137180122,2025-11-06,0.3833279380075877,-7.4187119575660905,-12.80302611753604
11,415856.55124143977,9133553.137180122,2025-11-18,0.39814621781443477,-6.962660407601707,-12.432532670890811
11,415856.55124143977,9133553.137180122,2025-11-30,0.3881456056146075,-7.207507715402593,-12.619394456979212
11,415856.55124143977,9133553.137180122,2025-12-12,0.3816157074338877,-7.542741980169082,-12.880000955441957
11,415856.55124143977,9133553.137180122,2025-12-24,0.34458095565406266,-8.333825834851122,-14.092526045718468
11,415856.55124143977,9133553.137180122,2026-01-05,0.31361651568655136,-8.190439517935971,-13.95459120883781
11,415856.55124143977,9133553.137180122,2026-01-17,0.31220373017353953,-8.256707113287328,-14.968715615183578
11,415856.55124143977,9133553.137180122,2026-01-29,0.35173138348827115,-7.118284043411549,-13.604237518577293
11,415856.55124143977,9133553.137180122,2026-02-10,0.3713618939030128,-7.902670956575114,-13.249411095441827
11,415856.55124143977,9133553.137180122,2026-02-22,0.3713157394494053,-8.070894639626372,-13.290919076329448
11,415856.55124143977,9133553.137180122,2026-03-06,0.37229994988164206,-8.169184257261296,-13.287230951934845
11,415856.55124143977,9133553.137180122,2026-03-18,0.44404550245081653,-7.875692035110992,-13.12437882226882
11,415856.55124143977,9133553.137180122,2026-03-30,0.38761388626782944,-7.773946413185165,-12.71288864271681
11,415856.55124143977,9133553.137180122,2026-04-11,0.37406936424041964,-7.425727674852082,-12.980519899604
11,415856.55124143977,9133553.137180122,2026-04-23,0.3302720573893292,-7.447854260721007,-13.74433709699034
11,415856.55124143977,9133553.137180122,2026-05-05,0.3297355043515623,-7.866915182056801,-14.391061960317748
11,415856.55124143977,9133553.137180122,2026-05-17,0.3279608633219837,-7.473733876544187,-14.085580155995357
11,415856.55124143977,9133553.137180122,2026-05-29,0.36753365220925815,-7.667577620412524,-13.294933088568083
11,415856.55124143977,9133553.137180122,2026-06-10,0.3535911546890957,-7.673605311727998,-13.685660705028232
12,415796.8238107496,9133606.790226942,2025-09-07,0.3977284801229628,-8.232580232529449,-13.920832322746245
12,415796.8238107496,9133606.790226942,2025-09-19,0.35440322392437534,-7.522575297131206,-13.62603261710267
12,415796.8238107496,9133606.790226942,2025-10-01,0.43583144414030317,-8.89035493368192,-14.012440873145167
12,415796.8238107496,9133606.790226942,2025-10-13,0.33474954890835384,-8.442691788195143,-14.0293776351647
12,415796.8238107496,9133606.790226942,2025-10-25,0.3884264639461088,-8.039243862224374,-13.666914714063509
12,415796.8238107496,9133606.790226942,2025-11-06,0.33953747071864804,-7.310673305199768,-13.638615429146746
12,415796.8238107496,9133606.790226942,2025-11-18,0.40700746151764294,-8.231920421184462,-13.456691517546199
12,415796.8238107496,9133606.790226942,2025-11-30,0.2920436879418172,-6.492612928724872,-13.368623404339663
12,415796.8238107496,9133606.790226942,2025-12-12,0.4281472693056746,-8.676421856798399,-13.78937877763685
12,415796.8238107496,9133606.790226942,2025-12-24,0.3909587758535358,-8.075808709276952,-13.66580115644839
12,415796.8238107496,9133606.790226942,2026-01-05,0.4019638674032249,-8.248337780387704,-14.072668775644024
12,415796.8238107496,9133606.790226942,2026-01-17,0.5556403790917085,-11.009910063948068,-14.816441157445892
12,415796.8238107496,9133606.790226942,2026-01-29,0.2246510984152182,-5.451649434509044,-13.249040339414877
12,415796.8238107496,9133606.790226942,2026-02-10,0.38076199686359175,-8.012800188368525,-13.855490702029487
12,415796.8238107496,9133606.790226942,2026-02-22,0.4822879250418186,-9.551885494598855,-13.971629123712086
12,415796.8238107496,9133606.790226942,2026-03-06,0.45835613080488535,-9.274336858632454,-14.131701483517862
12,415796.8238107496,9133606.790226942,2026-03-18,0.5627410407273986,-9.869005464077956,-13.924455335582989
