lokasi,region,utm,bujur,lintang,tanggal,fase,sumber
04mranti02,clu2,32749,110.002716898,-7.7058039242,2024-10-08,6,"Drone (combined survey, Java-clean)"
04mranti02,clu2,32749,110.002891992,-7.70582844227,2024-10-08,6,"Drone (combined survey, Java-clean)"
04mranti02,clu2,32749,110.003062904,-7.70578130818,2024-10-08,6,"Drone (combined survey, Java-clean)"
04mranti02,clu2,32749,110.003149651,-7.70581442986,2024-10-08,1,"Drone (combined survey, Java-clean)"
04mranti02,clu2,32749,110.003220159,-7.7058008451,2024-10-08,1,"Drone (combined survey, Java-clean)"
04mranti02,clu2,32749,110.002817946,-7.70580764191,2024-10-08,6,"Drone (combined survey, Java-clean)"
03mranti01,clu2,32749,110.010747703,-7.7058008258,2024-10-08,6,"Drone (combined survey, Java-clean)"
03mranti01,clu2,32749,110.010144361,-7.7058175802,2024-10-08,4,"Drone (combined survey, Java-clean)"
03mranti01,clu2,32749,110.010411239,-7.7058016455,2024-10-08,4,"Drone (combined survey, Java-clean)"
03mranti01,clu2,32749,110.010668332,-7.70588354933,2024-10-08,6,"Drone (combined survey, Java-clean)"
03mranti01,clu2,32749,110.011113461,-7.70583832947,2024-10-08,5,"Drone (combined survey, Java-clean)"
03mranti01,clu2,32749,110.011461129,-7.70576038646,2024-10-08,6,"Drone (combined survey, Java-clean)"
03mranti01,clu2,32749,110.009995391,-7.70578987454,2024-10-08,4,"Drone (combined survey, Java-clean)"
03mranti01,clu2,32749,110.01058911,-7.70580242003,2024-10-08,6,"Drone (combined survey, Java-clean)"
03mranti01,clu2,32749,110.010790922,-7.70574401999,2024-10-08,5,"Drone (combined survey, Java-clean)"
03mranti01,clu2,32749,110.010254601,-7.70571778212,2024-10-08,4,"Drone (combined survey, Java-clean)"
03mranti01,clu2,32749,110.009908907,-7.70571943633,2024-10-08,4,"Drone (combined survey, Java-clean)"
03mranti01,clu2,32749,110.010547498,-7.70572860954,2024-10-08,4,"Drone (combined survey, Java-clean)"
03mranti01,clu2,32749,110.010703427,-7.70567089129,2024-10-08,6,"Drone (combined survey, Java-clean)"
03mranti01,clu2,32749,110.009865173,-7.70568546019,2024-10-08,4,"Drone (combined survey, Java-clean)"
03mranti01,clu2,32749,110.010334125,-7.70565264756,2024-10-08,4,"Drone (combined survey, Java-clean)"
03mranti01,clu2,32749,110.010059575,-7.70570433252,2024-10-08,4,"Drone (combined survey, Java-clean)"
03mranti01,clu2,32749,110.011494516,-7.70566268614,2024-10-08,6,"Drone (combined survey, Java-clean)"
03mranti01,clu2,32749,110.009740348,-7.70566937146,2024-10-08,4,"Drone (combined survey, Java-clean)"
03mranti01,clu2,32749,110.011367313,-7.70571095348,2024-10-08,5,"Drone (combined survey, Java-clean)"
03mranti01,clu2,32749,110.010274494,-7.70561402011,2024-10-08,4,"Drone (combined survey, Java-clean)"
03mranti01,clu2,32749,110.010618602,-7.7056137198,2024-10-08,4,"Drone (combined survey, Java-clean)"
03mranti01,clu2,32749,110.010456578,-7.70566894471,2024-10-08,4,"Drone (combined survey, Java-clean)"
03mranti01,clu2,32749,110.009946233,-7.70559599936,2024-10-08,4,"Drone (combined survey, Java-clean)"
03mranti01,clu2,32749,110.011249218,-7.70562625785,2024-10-08,5,"Drone (combined survey, Java-clean)"
03mranti01,clu2,32749,110.010530624,-7.70555245807,2024-10-08,4,"Drone (combined survey, Java-clean)"
03mranti01,clu2,32749,110.009982607,-7.70553218555,2024-10-08,4,"Drone (combined survey, Java-clean)"
03mranti01,clu2,32749,110.010149701,-7.70555633027,2024-10-08,4,"Drone (combined survey, Java-clean)"
03mranti01,clu2,32749,110.008962298,-7.70557023805,2024-10-08,6,"Drone (combined survey, Java-clean)"
03mranti01,clu2,32749,110.009817009,-7.70554818088,2024-10-08,4,"Drone (combined survey, Java-clean)"
03mranti01,clu2,32749,110.010415107,-7.70553345844,2024-10-08,4,"Drone (combined survey, Java-clean)"
03mranti01,clu2,32749,110.011395341,-7.70552612774,2024-10-08,5,"Drone (combined survey, Java-clean)"
03mranti01,clu2,32749,110.011088593,-7.7056587407,2024-10-08,5,"Drone (combined survey, Java-clean)"
03mranti01,clu2,32749,110.009497071,-7.70554082158,2024-10-08,4,"Drone (combined survey, Java-clean)"
03mranti01,clu2,32749,110.010372869,-7.70549811501,2024-10-08,4,"Drone (combined survey, Java-clean)"
03mranti01,clu2,32749,110.008631283,-7.70560551947,2024-10-08,6,"Drone (combined survey, Java-clean)"
03mranti01,clu2,32749,110.010028744,-7.70546728761,2024-10-08,4,"Drone (combined survey, Java-clean)"
03mranti01,clu2,32749,110.00929941,-7.70548808613,2024-10-08,4,"Drone (combined survey, Java-clean)"
03mranti01,clu2,32749,110.010198836,-7.70547844125,2024-10-08,4,"Drone (combined survey, Java-clean)"
03mranti01,clu2,32749,110.010342947,-7.70547585173,2024-10-08,4,"Drone (combined survey, Java-clean)"
03mranti01,clu2,32749,110.010725181,-7.7055077332,2024-10-08,5,"Drone (combined survey, Java-clean)"
03mranti01,clu2,32749,110.01142418,-7.70546042961,2024-10-08,5,"Drone (combined survey, Java-clean)"
03mranti01,clu2,32749,110.00944526,-7.70550409965,2024-10-08,4,"Drone (combined survey, Java-clean)"
03mranti01,clu2,32749,110.009681668,-7.70553379594,2024-10-08,4,"Drone (combined survey, Java-clean)"
03mranti01,clu2,32749,110.008891608,-7.70552902639,2024-10-08,6,"Drone (combined survey, Java-clean)"
03mranti01,clu2,32749,110.011012335,-7.70559777885,2024-10-08,5,"Drone (combined survey, Java-clean)"
03mranti01,clu2,32749,110.00923593,-7.70544818023,2024-10-08,6,"Drone (combined survey, Java-clean)"
03mranti01,clu2,32749,110.010061495,-7.70538626765,2024-10-08,4,"Drone (combined survey, Java-clean)"
03mranti01,clu2,32749,110.010959466,-7.70554651989,2024-10-08,5,"Drone (combined survey, Java-clean)"
03mranti01,clu2,32749,110.010592982,-7.70544870079,2024-10-08,4,"Drone (combined survey, Java-clean)"
03mranti01,clu2,32749,110.011213735,-7.70539524432,2024-10-08,5,"Drone (combined survey, Java-clean)"
03mranti01,clu2,32749,110.00939833,-7.70545741555,2024-10-08,4,"Drone (combined survey, Java-clean)"
03mranti01,clu2,32749,110.010949655,-7.705495804,2024-10-08,5,"Drone (combined survey, Java-clean)"
03mranti01,clu2,32749,110.009622972,-7.70548439454,2024-10-08,4,"Drone (combined survey, Java-clean)"
03mranti01,clu2,32749,110.010249692,-7.70538380785,2024-10-08,4,"Drone (combined survey, Java-clean)"
03mranti01,clu2,32749,110.009145568,-7.70542100559,2024-10-08,6,"Drone (combined survey, Java-clean)"
03mranti01,clu2,32749,110.010898016,-7.70548316259,2024-10-08,4,"Drone (combined survey, Java-clean)"
03mranti01,clu2,32749,110.011247213,-7.70534266531,2024-10-08,5,"Drone (combined survey, Java-clean)"
03mranti01,clu2,32749,110.009382532,-7.70534484416,2024-10-08,4,"Drone (combined survey, Java-clean)"
03mranti01,clu2,32749,110.008307253,-7.70552085279,2024-10-08,5,"Drone (combined survey, Java-clean)"
03mranti01,clu2,32749,110.011138528,-7.70529300435,2024-10-08,5,"Drone (combined survey, Java-clean)"
03mranti01,clu2,32749,110.008806623,-7.70549231381,2024-10-08,6,"Drone (combined survey, Java-clean)"
03mranti01,clu2,32749,110.009832741,-7.70532146612,2024-10-08,4,"Drone (combined survey, Java-clean)"
03mranti01,clu2,32749,110.010849856,-7.70543742184,2024-10-08,5,"Drone (combined survey, Java-clean)"
03mranti01,clu2,32749,110.010115472,-7.70530376277,2024-10-08,4,"Drone (combined survey, Java-clean)"
03mranti01,clu2,32749,110.009647819,-7.70534194216,2024-10-08,4,"Drone (combined survey, Java-clean)"
03mranti01,clu2,32749,110.010544199,-7.70534235483,2024-10-08,4,"Drone (combined survey, Java-clean)"
03mranti01,clu2,32749,110.011107612,-7.70527095334,2024-10-08,5,"Drone (combined survey, Java-clean)"
03mranti01,clu2,32749,110.009086571,-7.70534817395,2024-10-08,6,"Drone (combined survey, Java-clean)"
03mranti01,clu2,32749,110.010500109,-7.70530623202,2024-10-08,4,"Drone (combined survey, Java-clean)"
03mranti01,clu2,32749,110.008401055,-7.70540279146,2024-10-08,5,"Drone (combined survey, Java-clean)"
03mranti01,clu2,32749,110.011065393,-7.70524170684,2024-10-08,5,"Drone (combined survey, Java-clean)"
03mranti01,clu2,32749,110.009798566,-7.70524143045,2024-10-08,4,"Drone (combined survey, Java-clean)"
03mranti01,clu2,32749,110.010471809,-7.70527707166,2024-10-08,4,"Drone (combined survey, Java-clean)"
03mranti01,clu2,32749,110.010001756,-7.70525693864,2024-10-08,4,"Drone (combined survey, Java-clean)"
03mranti01,clu2,32749,110.00960943,-7.70528312712,2024-10-08,4,"Drone (combined survey, Java-clean)"
03mranti01,clu2,32749,110.011011889,-7.70520493299,2024-10-08,5,"Drone (combined survey, Java-clean)"
03mranti01,clu2,32749,110.009028921,-7.70527386753,2024-10-08,6,"Drone (combined survey, Java-clean)"
03mranti01,clu2,32749,110.009923765,-7.70519350055,2024-10-08,4,"Drone (combined survey, Java-clean)"
03mranti01,clu2,32749,110.008490141,-7.70527868873,2024-10-08,5,"Drone (combined survey, Java-clean)"
03mranti01,clu2,32749,110.009555427,-7.70523185332,2024-10-08,4,"Drone (combined survey, Java-clean)"
03mranti01,clu2,32749,110.010826154,-7.70529976569,2024-10-08,5,"Drone (combined survey, Java-clean)"
03mranti01,clu2,32749,110.008719741,-7.70526966639,2024-10-08,6,"Drone (combined survey, Java-clean)"
03mranti01,clu2,32749,110.009880888,-7.70513876107,2024-10-08,4,"Drone (combined survey, Java-clean)"
03mranti01,clu2,32749,110.008964365,-7.70520111513,2024-10-08,6,"Drone (combined survey, Java-clean)"
03mranti01,clu2,32749,110.009321533,-7.70520813428,2024-10-08,5,"Drone (combined survey, Java-clean)"
03mranti01,clu2,32749,110.010208317,-7.70514809729,2024-10-08,4,"Drone (combined survey, Java-clean)"
03mranti01,clu2,32749,110.009504336,-7.70516985918,2024-10-08,4,"Drone (combined survey, Java-clean)"
03mranti01,clu2,32749,110.00979862,-7.70514186277,2024-10-08,4,"Drone (combined survey, Java-clean)"
03mranti01,clu2,32749,110.010756012,-7.70520192083,2024-10-08,5,"Drone (combined survey, Java-clean)"
03mranti01,clu2,32749,110.008950935,-7.70506305381,2024-10-08,6,"Drone (combined survey, Java-clean)"
03mranti01,clu2,32749,110.008591018,-7.70513107026,2024-10-08,5,"Drone (combined survey, Java-clean)"
03mranti01,clu2,32749,110.009772266,-7.70508217539,2024-10-08,4,"Drone (combined survey, Java-clean)"
03mranti01,clu2,32749,110.010692894,-7.70511432323,2024-10-08,4,"Drone (combined survey, Java-clean)"
03mranti01,clu2,32749,110.010654389,-7.70507784414,2024-10-08,4,"Drone (combined survey, Java-clean)"
03mranti01,clu2,32749,110.008788719,-7.70503964235,2024-10-08,6,"Drone (combined survey, Java-clean)"
03mranti01,clu2,32749,110.010626053,-7.7050462077,2024-10-08,4,"Drone (combined survey, Java-clean)"
03mranti01,clu2,32749,110.009460556,-7.70503797168,2024-10-08,6,"Drone (combined survey, Java-clean)"
03mranti01,clu2,32749,110.00973581,-7.70502297444,2024-10-08,4,"Drone (combined survey, Java-clean)"
03mranti01,clu2,32749,110.010505763,-7.70513102681,2024-10-08,6,"Drone (combined survey, Java-clean)"
03mranti01,clu2,32749,110.008872638,-7.70495909284,2024-10-08,6,"Drone (combined survey, Java-clean)"
03mranti01,clu2,32749,110.0092731,-7.70499265605,2024-10-08,5,"Drone (combined survey, Java-clean)"
03mranti01,clu2,32749,110.008863265,-7.70515650088,2024-10-08,6,"Drone (combined survey, Java-clean)"
03mranti01,clu2,32749,110.009690372,-7.70496828012,2024-10-08,4,"Drone (combined survey, Java-clean)"
03mranti01,clu2,32749,110.010319015,-7.70496761586,2024-10-08,4,"Drone (combined survey, Java-clean)"
03mranti01,clu2,32749,110.010456343,-7.7050790677,2024-10-08,6,"Drone (combined survey, Java-clean)"
03mranti01,clu2,32749,110.008257048,-7.70493384413,2024-10-08,5,"Drone (combined survey, Java-clean)"
03mranti01,clu2,32749,110.009371957,-7.70493460282,2024-10-08,6,"Drone (combined survey, Java-clean)"
03mranti01,clu2,32749,110.008434248,-7.70495287784,2024-10-08,5,"Drone (combined survey, Java-clean)"
03mranti01,clu2,32749,110.008965555,-7.70491097825,2024-10-08,5,"Drone (combined survey, Java-clean)"
03mranti01,clu2,32749,110.010255967,-7.70489285709,2024-10-08,5,"Drone (combined survey, Java-clean)"
03mranti01,clu2,32749,110.010382767,-7.70504643501,2024-10-08,6,"Drone (combined survey, Java-clean)"
03mranti01,clu2,32749,110.00906402,-7.70494696642,2024-10-08,5,"Drone (combined survey, Java-clean)"
03mranti01,clu2,32749,110.008172835,-7.7048361798,2024-10-08,5,"Drone (combined survey, Java-clean)"
03mranti01,clu2,32749,110.010418751,-7.70482104393,2024-10-08,4,"Drone (combined survey, Java-clean)"
03mranti01,clu2,32749,110.009208675,-7.70506940185,2024-10-08,5,"Drone (combined survey, Java-clean)"
03mranti01,clu2,32749,110.010175432,-7.70481369456,2024-10-08,5,"Drone (combined survey, Java-clean)"
03mranti01,clu2,32749,110.008439092,-7.70481630071,2024-10-08,5,"Drone (combined survey, Java-clean)"
03mranti01,clu2,32749,110.010343675,-7.70477724991,2024-10-08,5,"Drone (combined survey, Java-clean)"
03mranti01,clu2,32749,110.008286501,-7.70476510505,2024-10-08,5,"Drone (combined survey, Java-clean)"
03mranti01,clu2,32749,110.009254228,-7.70478233049,2024-10-08,6,"Drone (combined survey, Java-clean)"
03mranti01,clu2,32749,110.010074805,-7.70471625281,2024-10-08,6,"Drone (combined survey, Java-clean)"
03mranti01,clu2,32749,110.010259537,-7.70471141987,2024-10-08,5,"Drone (combined survey, Java-clean)"
03mranti01,clu2,32749,110.010152724,-7.7046295015,2024-10-08,6,"Drone (combined survey, Java-clean)"
03mranti01,clu2,32749,110.008603148,-7.70471640048,2024-10-08,5,"Drone (combined survey, Java-clean)"
03mranti01,clu2,32749,110.010015783,-7.70459311184,2024-10-08,6,"Drone (combined survey, Java-clean)"
03mranti01,clu2,32749,110.009885237,-7.70444906397,2024-10-08,6,"Drone (combined survey, Java-clean)"
03mranti01,clu2,32749,110.009228965,-7.70434519423,2024-10-08,5,"Drone (combined survey, Java-clean)"
03mranti01,clu2,32749,110.009538133,-7.70422066918,2024-10-08,5,"Drone (combined survey, Java-clean)"
03mranti01,clu2,32749,110.00945144,-7.70426116759,2024-10-08,5,"Drone (combined survey, Java-clean)"
05Lugosobo,clu2,32749,109.991539655,-7.69402537124,2024-10-08,6,"Drone (combined survey, Java-clean)"
05Lugosobo,clu2,32749,109.991317917,-7.69402807828,2024-10-08,6,"Drone (combined survey, Java-clean)"
05Lugosobo,clu2,32749,109.991415427,-7.69397361712,2024-10-08,6,"Drone (combined survey, Java-clean)"
05Lugosobo,clu2,32749,109.991144059,-7.69395242998,2024-10-08,6,"Drone (combined survey, Java-clean)"
05Lugosobo,clu2,32749,109.991734682,-7.69390246856,2024-10-08,6,"Drone (combined survey, Java-clean)"
05Lugosobo,clu2,32749,109.99151117,-7.69391105748,2024-10-08,6,"Drone (combined survey, Java-clean)"
05Lugosobo,clu2,32749,109.991208049,-7.69387468879,2024-10-08,6,"Drone (combined survey, Java-clean)"
05Lugosobo,clu2,32749,109.991566408,-7.69381001085,2024-10-08,6,"Drone (combined survey, Java-clean)"
05Lugosobo,clu2,32749,109.991255123,-7.69378751519,2024-10-08,6,"Drone (combined survey, Java-clean)"
05Lugosobo,clu2,32749,109.991618913,-7.69371475609,2024-10-08,6,"Drone (combined survey, Java-clean)"
05Lugosobo,clu2,32749,109.991713121,-7.69366298434,2024-10-08,6,"Drone (combined survey, Java-clean)"
05Lugosobo,clu2,32749,109.991864231,-7.69378275552,2024-10-08,6,"Drone (combined survey, Java-clean)"
05Lugosobo,clu2,32749,109.991309436,-7.69367875664,2024-10-08,6,"Drone (combined survey, Java-clean)"
05Lugosobo,clu2,32749,109.991825115,-7.69370280466,2024-10-08,6,"Drone (combined survey, Java-clean)"
05Lugosobo,clu2,32749,109.991027347,-7.69361923343,2024-10-08,6,"Drone (combined survey, Java-clean)"
05Lugosobo,clu2,32749,109.991603775,-7.69359000435,2024-10-08,6,"Drone (combined survey, Java-clean)"
05Lugosobo,clu2,32749,109.991371299,-7.69358343623,2024-10-08,6,"Drone (combined survey, Java-clean)"
05Lugosobo,clu2,32749,109.991733151,-7.69355287013,2024-10-08,6,"Drone (combined survey, Java-clean)"
05Lugosobo,clu2,32749,109.991921367,-7.69350665938,2024-10-08,6,"Drone (combined survey, Java-clean)"
05Lugosobo,clu2,32749,109.990890299,-7.69353471823,2024-10-08,6,"Drone (combined survey, Java-clean)"
05Lugosobo,clu2,32749,109.991020733,-7.69350691279,2024-10-08,6,"Drone (combined survey, Java-clean)"
05Lugosobo,clu2,32749,109.991420253,-7.69350265065,2024-10-08,6,"Drone (combined survey, Java-clean)"
05Lugosobo,clu2,32749,109.99212096,-7.69344569156,2024-10-08,6,"Drone (combined survey, Java-clean)"
05Lugosobo,clu2,32749,109.991020854,-7.69343241639,2024-10-08,6,"Drone (combined survey, Java-clean)"
05Lugosobo,clu2,32749,109.992029182,-7.69346948091,2024-10-08,6,"Drone (combined survey, Java-clean)"
05Lugosobo,clu2,32749,109.991479818,-7.6934268329,2024-10-08,6,"Drone (combined survey, Java-clean)"
05Lugosobo,clu2,32749,109.99187724,-7.69341308192,2024-10-08,6,"Drone (combined survey, Java-clean)"
05Lugosobo,clu2,32749,109.992217895,-7.69336980483,2024-10-08,6,"Drone (combined survey, Java-clean)"
05Lugosobo,clu2,32749,109.991035906,-7.69336152018,2024-10-08,6,"Drone (combined survey, Java-clean)"
05Lugosobo,clu2,32749,109.991804642,-7.69338513862,2024-10-08,6,"Drone (combined survey, Java-clean)"
05Lugosobo,clu2,32749,109.991416218,-7.6932809513,2024-10-08,6,"Drone (combined survey, Java-clean)"
05Lugosobo,clu2,32749,109.992119864,-7.69326635923,2024-10-08,6,"Drone (combined survey, Java-clean)"
05Lugosobo,clu2,32749,109.991051239,-7.69327512497,2024-10-08,6,"Drone (combined survey, Java-clean)"
05Lugosobo,clu2,32749,109.991753002,-7.69331971528,2024-10-08,6,"Drone (combined survey, Java-clean)"
05Lugosobo,clu2,32749,109.991684652,-7.69329042444,2024-10-08,6,"Drone (combined survey, Java-clean)"
05Lugosobo,clu2,32749,109.992016947,-7.69330211009,2024-10-08,6,"Drone (combined survey, Java-clean)"
05Lugosobo,clu2,32749,109.992166058,-7.69332132147,2024-10-08,6,"Drone (combined survey, Java-clean)"
05Lugosobo,clu2,32749,109.991973987,-7.69319968277,2024-10-08,6,"Drone (combined survey, Java-clean)"
05Lugosobo,clu2,32749,109.991086948,-7.69318369726,2024-10-08,6,"Drone (combined survey, Java-clean)"
05Lugosobo,clu2,32749,109.991576811,-7.69323481502,2024-10-08,6,"Drone (combined survey, Java-clean)"
05Lugosobo,clu2,32749,109.991493046,-7.69313686758,2024-10-08,6,"Drone (combined survey, Java-clean)"
05Lugosobo,clu2,32749,109.991909752,-7.69315351517,2024-10-08,6,"Drone (combined survey, Java-clean)"
05Lugosobo,clu2,32749,109.991198335,-7.69310180143,2024-10-08,6,"Drone (combined survey, Java-clean)"
05Lugosobo,clu2,32749,109.991861831,-7.69308617992,2024-10-08,6,"Drone (combined survey, Java-clean)"
05Lugosobo,clu2,32749,109.992278419,-7.69306975669,2024-10-08,6,"Drone (combined survey, Java-clean)"
05Lugosobo,clu2,32749,109.990953415,-7.69302791861,2024-10-08,6,"Drone (combined survey, Java-clean)"
05Lugosobo,clu2,32749,109.991268374,-7.69302611666,2024-10-08,6,"Drone (combined survey, Java-clean)"
05Lugosobo,clu2,32749,109.991803335,-7.69305070223,2024-10-08,6,"Drone (combined survey, Java-clean)"
05Lugosobo,clu2,32749,109.991011991,-7.69294746942,2024-10-08,6,"Drone (combined survey, Java-clean)"
05Lugosobo,clu2,32749,109.991235988,-7.69294294014,2024-10-08,6,"Drone (combined survey, Java-clean)"
05Lugosobo,clu2,32749,109.991377219,-7.69291558108,2024-10-08,6,"Drone (combined survey, Java-clean)"
05Lugosobo,clu2,32749,109.992213938,-7.69304747425,2024-10-08,6,"Drone (combined survey, Java-clean)"
05Lugosobo,clu2,32749,109.990997175,-7.69285376438,2024-10-08,6,"Drone (combined survey, Java-clean)"
05Lugosobo,clu2,32749,109.991705014,-7.69297298302,2024-10-08,6,"Drone (combined survey, Java-clean)"
05Lugosobo,clu2,32749,109.992169351,-7.69296147498,2024-10-08,6,"Drone (combined survey, Java-clean)"
05Lugosobo,clu2,32749,109.991192069,-7.69283455159,2024-10-08,6,"Drone (combined survey, Java-clean)"
05Lugosobo,clu2,32749,109.992104121,-7.69291785463,2024-10-08,6,"Drone (combined survey, Java-clean)"
05Lugosobo,clu2,32749,109.991618824,-7.69289659515,2024-10-08,6,"Drone (combined survey, Java-clean)"
05Lugosobo,clu2,32749,109.991040866,-7.69277251139,2024-10-08,6,"Drone (combined survey, Java-clean)"
05Lugosobo,clu2,32749,109.991487748,-7.6927636009,2024-10-08,6,"Drone (combined survey, Java-clean)"
05Lugosobo,clu2,32749,109.991381594,-7.69280985882,2024-10-08,6,"Drone (combined survey, Java-clean)"
05Lugosobo,clu2,32749,109.992036545,-7.6928781314,2024-10-08,6,"Drone (combined survey, Java-clean)"
05Lugosobo,clu2,32749,109.991976106,-7.69284163366,2024-10-08,6,"Drone (combined survey, Java-clean)"
05Lugosobo,clu2,32749,109.991920297,-7.69281597269,2024-10-08,6,"Drone (combined survey, Java-clean)"
05Lugosobo,clu2,32749,109.991513996,-7.6927098997,2024-10-08,6,"Drone (combined survey, Java-clean)"
05Lugosobo,clu2,32749,109.990906635,-7.69271178391,2024-10-08,6,"Drone (combined survey, Java-clean)"
05Lugosobo,clu2,32749,109.991576805,-7.69267018603,2024-10-08,6,"Drone (combined survey, Java-clean)"
05Lugosobo,clu2,32749,109.991138356,-7.69270282065,2024-10-08,6,"Drone (combined survey, Java-clean)"
05Lugosobo,clu2,32749,109.990788931,-7.69265599635,2024-10-08,6,"Drone (combined survey, Java-clean)"
05Lugosobo,clu2,32749,109.991305496,-7.69267763191,2024-10-08,6,"Drone (combined survey, Java-clean)"
05Lugosobo,clu2,32749,109.991833166,-7.69274237931,2024-10-08,6,"Drone (combined survey, Java-clean)"
05Lugosobo,clu2,32749,109.991737181,-7.69266428,2024-10-08,6,"Drone (combined survey, Java-clean)"
05Lugosobo,clu2,32749,109.990683827,-7.69260350756,2024-10-08,5,"Drone (combined survey, Java-clean)"
05Lugosobo,clu2,32749,109.991334045,-7.69261976724,2024-10-08,6,"Drone (combined survey, Java-clean)"
05Lugosobo,clu2,32749,109.990954272,-7.69262040301,2024-10-08,6,"Drone (combined survey, Java-clean)"
05Lugosobo,clu2,32749,109.991399832,-7.69258165783,2024-10-08,6,"Drone (combined survey, Java-clean)"
05Lugosobo,clu2,32749,109.990366433,-7.69254123409,2024-10-08,6,"Drone (combined survey, Java-clean)"
05Lugosobo,clu2,32749,109.991051855,-7.69256147154,2024-10-08,6,"Drone (combined survey, Java-clean)"
05Lugosobo,clu2,32749,109.991455472,-7.69253761156,2024-10-08,6,"Drone (combined survey, Java-clean)"
05Lugosobo,clu2,32749,109.991083964,-7.69250062046,2024-10-08,6,"Drone (combined survey, Java-clean)"
05Lugosobo,clu2,32749,109.989749662,-7.69251342134,2024-10-08,5,"Drone (combined survey, Java-clean)"
05Lugosobo,clu2,32749,109.991501711,-7.69247565958,2024-10-08,6,"Drone (combined survey, Java-clean)"
05Lugosobo,clu2,32749,109.991108506,-7.692439448,2024-10-08,6,"Drone (combined survey, Java-clean)"
05Lugosobo,clu2,32749,109.989932376,-7.69245068951,2024-10-08,6,"Drone (combined survey, Java-clean)"
05Lugosobo,clu2,32749,109.989856413,-7.69245443413,2024-10-08,6,"Drone (combined survey, Java-clean)"
05Lugosobo,clu2,32749,109.990378569,-7.6924047324,2024-10-08,6,"Drone (combined survey, Java-clean)"
05Lugosobo,clu2,32749,109.990244874,-7.69242026049,2024-10-08,6,"Drone (combined survey, Java-clean)"
05Lugosobo,clu2,32749,109.989329937,-7.69239577138,2024-10-08,5,"Drone (combined survey, Java-clean)"
05Lugosobo,clu2,32749,109.990884611,-7.692463559,2024-10-08,6,"Drone (combined survey, Java-clean)"
05Lugosobo,clu2,32749,109.99114384,-7.69237567116,2024-10-08,6,"Drone (combined survey, Java-clean)"
05Lugosobo,clu2,32749,109.990484006,-7.69238947453,2024-10-08,6,"Drone (combined survey, Java-clean)"
05Lugosobo,clu2,32749,109.990821812,-7.69239466162,2024-10-08,5,"Drone (combined survey, Java-clean)"
05Lugosobo,clu2,32749,109.991188792,-7.69231154906,2024-10-08,6,"Drone (combined survey, Java-clean)"
05Lugosobo,clu2,32749,109.989670104,-7.69239422083,2024-10-08,6,"Drone (combined survey, Java-clean)"
05Lugosobo,clu2,32749,109.99072991,-7.6923553563,2024-10-08,5,"Drone (combined survey, Java-clean)"
05Lugosobo,clu2,32749,109.989782963,-7.69227999528,2024-10-08,6,"Drone (combined survey, Java-clean)"
05Lugosobo,clu2,32749,109.989615494,-7.69235609046,2024-10-08,6,"Drone (combined survey, Java-clean)"
05Lugosobo,clu2,32749,109.989552955,-7.69235814276,2024-10-08,6,"Drone (combined survey, Java-clean)"
05Lugosobo,clu2,32749,109.989488252,-7.69235669798,2024-10-08,6,"Drone (combined survey, Java-clean)"
05Lugosobo,clu2,32749,109.991004884,-7.69221630154,2024-10-08,6,"Drone (combined survey, Java-clean)"
05Lugosobo,clu2,32749,109.990279307,-7.69220625488,2024-10-08,6,"Drone (combined survey, Java-clean)"
05Lugosobo,clu2,32749,109.989965115,-7.69219013965,2024-10-08,6,"Drone (combined survey, Java-clean)"
05Lugosobo,clu2,32749,109.990948414,-7.6921599231,2024-10-08,6,"Drone (combined survey, Java-clean)"
05Lugosobo,clu2,32749,109.989892414,-7.6921785681,2024-10-08,5,"Drone (combined survey, Java-clean)"
05Lugosobo,clu2,32749,109.990882005,-7.69211854339,2024-10-08,6,"Drone (combined survey, Java-clean)"
05Lugosobo,clu2,32749,109.989351502,-7.69213239285,2024-10-08,5,"Drone (combined survey, Java-clean)"
05Lugosobo,clu2,32749,109.99080229,-7.69207260999,2024-10-08,6,"Drone (combined survey, Java-clean)"
05Lugosobo,clu2,32749,109.990663666,-7.69225559269,2024-10-08,6,"Drone (combined survey, Java-clean)"
05Lugosobo,clu2,32749,109.989367836,-7.69196790024,2024-10-08,5,"Drone (combined survey, Java-clean)"
05Lugosobo,clu2,32749,109.99058477,-7.6922436047,2024-10-08,6,"Drone (combined survey, Java-clean)"
05Lugosobo,clu2,32749,109.990555186,-7.69208689493,2024-10-08,6,"Drone (combined survey, Java-clean)"
05Lugosobo,clu2,32749,109.99047752,-7.69211961055,2024-10-08,6,"Drone (combined survey, Java-clean)"
05Lugosobo,clu2,32749,109.990395784,-7.69209168973,2024-10-08,6,"Drone (combined survey, Java-clean)"
05Lugosobo,clu2,32749,109.99069872,-7.69191241222,2024-10-08,6,"Drone (combined survey, Java-clean)"
05Lugosobo,clu2,32749,109.990314383,-7.69198641471,2024-10-08,6,"Drone (combined survey, Java-clean)"
05Lugosobo,clu2,32749,109.989608128,-7.69198733815,2024-10-08,6,"Drone (combined survey, Java-clean)"
05Lugosobo,clu2,32749,109.990212528,-7.69205317261,2024-10-08,6,"Drone (combined survey, Java-clean)"
05Lugosobo,clu2,32749,109.98954192,-7.69198227944,2024-10-08,6,"Drone (combined survey, Java-clean)"
05Lugosobo,clu2,32749,109.989481614,-7.69197333226,2024-10-08,6,"Drone (combined survey, Java-clean)"
