lokasi,region,utm,bujur,lintang,tanggal,fase,sumber
4_Kutajaya,Karawang,32748,107.349091,-6.148901,4/26/2024,3,Drone (50x50)
17_Rawamerta,Karawang,32748,107.342612,-6.215817,4/27/2024,6,Drone (50x50)
17_Rawamerta,Karawang,32748,107.342599,-6.215859,4/27/2024,6,Drone (rice field)
10_Gampolsari,Indramayu,32748,107.609596,-6.362702,4/28/2024,4,Drone (rice field)
10_Gampolsari,Indramayu,32748,107.607688,-6.362397,4/28/2024,4,Drone (rice field)
12_Jatimulya,Indramayu,32748,107.831505,-6.37718,4/28/2024,3,Drone (rice field)
27_Sukamelang2,Cirebon,32749,108.076235,-6.452871,4/29/2024,4,Drone (rice field)
27_Sukamelang2,Cirebon,32749,108.076318,-6.453699,4/29/2024,4,Drone (rice field)
23_Kroya,Cirebon,32749,108.079369,-6.481837,4/29/2024,6,Drone (rice field)
20_Sindangkerta,Karawang,32748,107.343212,-6.212604,4/27/2024,6,Drone (rice field)
15._Gempolsari2,Indramayu,32748,107.607495,-6.360073,4/28/2024,4,Drone (rice field)
27_Sukamelang2,Cirebon,32749,108.075415,-6.453705,4/29/2024,4,Drone (rice field)
15._Gempolsari2,Indramayu,32748,107.608319,-6.359265,4/28/2024,4,Drone (rice field)
27_Sukamelang2,Cirebon,32749,108.075975,-6.453973,4/29/2024,4,Drone (rice field)
12_Jatimulya,Indramayu,32748,107.835881,-6.378439,4/28/2024,4,Drone (rice field)
11_Mulyasari,Indramayu,32748,107.795474,-6.367534,4/28/2024,6,Drone (rice field)
29_Lohbener1,Cirebon,32749,108.323414,-6.404281,4/29/2024,3,Drone (rice field)
8_Ciranggon2,Karawang,32748,107.360167,-6.294214,4/27/2024,4,Drone (50x50)
20_Sindangkerta,Karawang,32748,107.342918,-6.212535,4/27/2024,6,Drone (rice field)
12_Jatimulya,Indramayu,32748,107.831584,-6.377415,4/28/2024,4,Drone (rice field)
16_Tambakjati,Indramayu,32748,107.600629,-6.338582,4/28/2024,6,Drone (rice field)
23_Kroya,Cirebon,32749,108.080549,-6.481225,4/29/2024,6,Drone (rice field)
27_Sukamelang2,Cirebon,32749,108.074512,-6.45371,4/29/2024,3,Drone (rice field)
23_Kroya,Cirebon,32749,108.080781,-6.481491,4/29/2024,6,Drone (rice field)
4_Kutajaya,Karawang,32748,107.348639,-6.148903,4/26/2024,3,Drone (50x50)
17_Rawamerta,Karawang,32748,107.341711,-6.216273,4/27/2024,6,Drone (50x50)
8_Ciranggon2,Karawang,32748,107.359733,-6.294032,4/27/2024,4,Drone (50x50)
28_Lohbener2,Cirebon,32749,108.3243,-6.401566,4/29/2024,4,Drone (rice field)
28_Lohbener2,Cirebon,32749,108.324277,-6.401561,4/29/2024,4,Drone (rice field)
12_Jatimulya,Indramayu,32748,107.832203,-6.378931,4/28/2024,4,Drone (rice field)
8_Ciranggon2,Karawang,32748,107.359717,-6.294466,4/27/2024,4,Drone (50x50)
15._Gempolsari2,Indramayu,32748,107.609244,-6.359544,4/28/2024,4,Drone (rice field)
15._Gempolsari2,Indramayu,32748,107.608714,-6.359089,4/28/2024,4,Drone (rice field)
16_Tambakjati,Indramayu,32748,107.600412,-6.336821,4/28/2024,6,Drone (rice field)
8_Ciranggon2,Karawang,32748,107.359224,-6.294038,4/27/2024,4,Drone (50x50)
8_Ciranggon2,Karawang,32748,107.360108,-6.294034,4/27/2024,4,Drone (50x50)
19_Ciranggon1,Karawang,32748,107.362423,-6.292148,4/27/2024,4,Drone (rice field)
9_Sukamandi,Indramayu,32748,107.640895,-6.355836,4/28/2024,1,Drone (rice field)
18_Lemahmukti,Karawang,32748,107.459472,-6.260861,4/27/2024,3,Drone (50x50)
11_Mulyasari,Indramayu,32748,107.795302,-6.368474,4/28/2024,6,Drone (rice field)
22_Sindang-Indramayu,Cirebon,32749,108.302861,-6.324444,4/29/2024,6,Drone (rice field)
29_Lohbener1,Cirebon,32749,108.324311,-6.403372,4/29/2024,4,Drone (rice field)
23_Kroya,Cirebon,32749,108.080534,-6.479964,4/29/2024,6,Drone (rice field)
19_Ciranggon1,Karawang,32748,107.36084,-6.293771,4/27/2024,4,Drone (rice field)
26_Sukamelang1,Cirebon,32749,108.071214,-6.455536,4/29/2024,4,Drone (rice field)
19_Ciranggon1,Karawang,32748,107.360483,-6.292802,4/27/2024,4,Drone (rice field)
11_Mulyasari,Indramayu,32748,107.794507,-6.368582,4/28/2024,6,Drone (rice field)
10_Gampolsari,Indramayu,32748,107.60886,-6.362222,4/28/2024,4,Drone (rice field)
29_Lohbener1,Cirebon,32749,108.324763,-6.403369,4/29/2024,4,Drone (rice field)
10_Gampolsari,Indramayu,32748,107.609318,-6.363226,4/28/2024,4,Drone (rice field)
8_Ciranggon2,Karawang,32748,107.357867,-6.294386,4/27/2024,4,Drone (50x50)
10_Gampolsari,Indramayu,32748,107.609315,-6.362774,4/28/2024,5,Drone (rice field)
11_Mulyasari,Indramayu,32748,107.79439,-6.367798,4/28/2024,5,Drone (rice field)
12_Jatimulya,Indramayu,32748,107.833024,-6.377894,4/28/2024,3,Drone (rice field)
11_Mulyasari,Indramayu,32748,107.793145,-6.367234,4/28/2024,6,Drone (rice field)
4_Kutajaya,Karawang,32748,107.349097,-6.150257,4/26/2024,2,Drone (50x50)
23_Kroya,Cirebon,32749,108.080458,-6.479617,4/29/2024,5,Drone (rice field)
12_Jatimulya,Indramayu,32748,107.833273,-6.378258,4/28/2024,3,Drone (rice field)
12_Jatimulya,Indramayu,32748,107.832534,-6.377536,4/28/2024,4,Drone (rice field)
8_Ciranggon2,Karawang,32748,107.358601,-6.295271,4/27/2024,4,Drone (50x50)
10_Gampolsari,Indramayu,32748,107.60841,-6.362327,4/28/2024,4,Drone (rice field)
10_Gampolsari,Indramayu,32748,107.608441,-6.362323,4/28/2024,4,Drone (rice field)
28_Lohbener2,Cirebon,32749,108.323988,-6.401838,4/29/2024,4,Drone (rice field)
8_Ciranggon2,Karawang,32748,107.357833,-6.294213,4/27/2024,4,Drone (50x50)
15._Gempolsari2,Indramayu,32748,107.608346,-6.359613,4/28/2024,4,Drone (rice field)
24_Sindangkerta_indramayu1,Cirebon,32749,108.273707,-6.384673,4/29/2024,4,Drone (rice field)
21_Sumurgede,Karawang,32748,107.493789,-6.193886,4/27/2024,2,Drone (50x50)
20_Sindangkerta,Karawang,32748,107.343993,-6.211198,4/27/2024,6,Drone (rice field)
21_Sumurgede,Karawang,32748,107.495451,-6.194894,4/27/2024,2,Drone (rice field)
12_Jatimulya,Indramayu,32748,107.833319,-6.37861,4/28/2024,4,Drone (rice field)
24_Sindangkerta_indramayu1,Cirebon,32749,108.273575,-6.38413,4/29/2024,4,Drone (rice field)
20_Sindangkerta,Karawang,32748,107.343424,-6.211114,4/27/2024,6,Drone (rice field)
24_Sindangkerta_indramayu1,Cirebon,32749,108.272287,-6.385643,4/29/2024,4,Drone (rice field)
20_Sindangkerta,Karawang,32748,107.343611,-6.211607,4/27/2024,6,Drone (rice field)
15._Gempolsari2,Indramayu,32748,107.608725,-6.360263,4/28/2024,4,Drone (rice field)
22_Sindang-Indramayu,Cirebon,32749,108.306673,-6.327622,4/29/2024,6,Drone (rice field)
22_Sindang-Indramayu,Cirebon,32749,108.305313,-6.326727,4/29/2024,6,Drone (rice field)
28_Lohbener2,Cirebon,32749,108.324435,-6.401011,4/29/2024,4,Drone (rice field)
24_Sindangkerta_indramayu1,Cirebon,32749,108.272731,-6.384355,4/29/2024,4,Drone (rice field)
23_Kroya,Cirebon,32749,108.080057,-6.480346,4/29/2024,5,Drone (rice field)
27_Sukamelang2,Cirebon,32749,108.076534,-6.453097,4/29/2024,4,Drone (rice field)
28_Lohbener2,Cirebon,32749,108.324344,-6.401296,4/29/2024,4,Drone (rice field)
11_Mulyasari,Indramayu,32748,107.794958,-6.36858,4/28/2024,6,Drone (rice field)
29_Lohbener1,Cirebon,32749,108.324926,-6.40348,4/29/2024,4,Drone (rice field)
15._Gempolsari2,Indramayu,32748,107.607368,-6.35983,4/28/2024,4,Drone (rice field)
15._Gempolsari2,Indramayu,32748,107.608046,-6.359518,4/28/2024,4,Drone (rice field)
16_Tambakjati,Indramayu,32748,107.600051,-6.335837,4/28/2024,5,Drone (rice field)
29_Lohbener1,Cirebon,32749,108.323585,-6.40405,4/29/2024,3,Drone (rice field)
16_Tambakjati,Indramayu,32748,107.6006,-6.336159,4/28/2024,6,Drone (rice field)
9_Sukamandi,Indramayu,32748,107.640585,-6.356513,4/28/2024,1,Drone (rice field)
8_Ciranggon2,Karawang,32748,107.359226,-6.295284,4/27/2024,4,Drone (50x50)
12_Jatimulya,Indramayu,32748,107.833032,-6.378958,4/28/2024,4,Drone (rice field)
26_Sukamelang1,Cirebon,32749,108.070704,-6.454046,4/29/2024,4,Drone (rice field)
18_Lemahmukti,Karawang,32748,107.461128,-6.258661,4/27/2024,2,Drone (50x50)
17_Rawamerta,Karawang,32748,107.343068,-6.216719,4/27/2024,6,Drone (50x50)
11_Mulyasari,Indramayu,32748,107.794875,-6.367967,4/28/2024,5,Drone (rice field)
27_Sukamelang2,Cirebon,32749,108.074333,-6.453972,4/29/2024,3,Drone (rice field)
8_Ciranggon2,Karawang,32748,107.360126,-6.294376,4/27/2024,4,Drone (50x50)
8_Ciranggon2,Karawang,32748,107.36017,-6.294463,4/27/2024,4,Drone (50x50)
20_Sindangkerta,Karawang,32748,107.342857,-6.211386,4/27/2024,6,Drone (rice field)
21_Sumurgede,Karawang,32748,107.494725,-6.194629,4/27/2024,2,Drone (rice field)
29_Lohbener1,Cirebon,32749,108.324766,-6.40382,4/29/2024,4,Drone (rice field)
29_Lohbener1,Cirebon,32749,108.324317,-6.404275,4/29/2024,4,Drone (rice field)
24_Sindangkerta_indramayu1,Cirebon,32749,108.272647,-6.383921,4/29/2024,4,Drone (rice field)
4_Kutajaya,Karawang,32748,107.348411,-6.14893,4/26/2024,3,Drone (50x50)
8_Ciranggon2,Karawang,32748,107.358559,-6.295446,4/27/2024,4,Drone (50x50)
22_Sindang-Indramayu,Cirebon,32749,108.303511,-6.32719,4/29/2024,6,Drone (rice field)
26_Sukamelang1,Cirebon,32749,108.071141,-6.454103,4/29/2024,4,Drone (rice field)
27_Sukamelang2,Cirebon,32749,108.075617,-6.453239,4/29/2024,4,Drone (rice field)
17_Rawamerta,Karawang,32748,107.343114,-6.216718,4/27/2024,6,Drone (rice field)
25_Sindangkerta_Indramayu2,Cirebon,32749,108.276335,-6.383359,4/29/2024,4,Drone (rice field)
25_Sindangkerta_Indramayu2,Cirebon,32749,108.276341,-6.383359,4/29/2024,4,Drone (rice field)
25_Sindangkerta_Indramayu2,Cirebon,32749,108.277214,-6.384236,4/29/2024,4,Drone (rice field)
16_Tambakjati,Indramayu,32748,107.599632,-6.336366,4/28/2024,6,Drone (rice field)
27_Sukamelang2,Cirebon,32749,108.074049,-6.454423,4/29/2024,4,Drone (rice field)
28_Lohbener2,Cirebon,32749,108.32401,-6.401173,4/29/2024,3,Drone (rice field)
17_Rawamerta,Karawang,32748,107.342018,-6.216974,4/27/2024,6,Drone (rice field)
23_Kroya,Cirebon,32749,108.080674,-6.479783,4/29/2024,6,Drone (rice field)
24_Sindangkerta_indramayu1,Cirebon,32749,108.272295,-6.384656,4/29/2024,4,Drone (rice field)
4_Kutajaya,Karawang,32748,107.348643,-6.149807,4/26/2024,2,Drone (50x50)
4_Kutajaya,Karawang,32748,107.348904,-6.149732,4/26/2024,2,Drone (50x50)
19_Ciranggon1,Karawang,32748,107.362415,-6.292669,4/27/2024,4,Drone (rice field)
16_Tambakjati,Indramayu,32748,107.598946,-6.337447,4/28/2024,5,Drone (rice field)
15._Gempolsari2,Indramayu,32748,107.609215,-6.360499,4/28/2024,4,Drone (rice field)
12_Jatimulya,Indramayu,32748,107.832889,-6.377972,4/28/2024,3,Drone (rice field)
15._Gempolsari2,Indramayu,32748,107.608347,-6.360149,4/28/2024,4,Drone (rice field)
27_Sukamelang2,Cirebon,32749,108.076213,-6.454453,4/29/2024,4,Drone (rice field)
12_Jatimulya,Indramayu,32748,107.831442,-6.379155,4/28/2024,4,Drone (rice field)
27_Sukamelang2,Cirebon,32749,108.076402,-6.453672,4/29/2024,4,Drone (rice field)
24_Sindangkerta_indramayu1,Cirebon,32749,108.272278,-6.384288,4/29/2024,4,Drone (rice field)
26_Sukamelang1,Cirebon,32749,108.070215,-6.455347,4/29/2024,4,Drone (rice field)
24_Sindangkerta_indramayu1,Cirebon,32749,108.272296,-6.38432,4/29/2024,4,Drone (rice field)
,Indramayu,32748,107.631083,-6.365472,4/28/2024,6,Drone (rice field)
23_Kroya,Cirebon,32749,108.080552,-6.480657,4/29/2024,6,Drone (rice field)
27_Sukamelang2,Cirebon,32749,108.074193,-6.452998,4/29/2024,6,Drone (rice field)
29_Lohbener1,Cirebon,32749,108.32385,-6.403561,4/29/2024,4,Drone (rice field)
10_Gampolsari,Indramayu,32748,107.608868,-6.36368,4/28/2024,5,Drone (rice field)
15._Gempolsari2,Indramayu,32748,107.607944,-6.359618,4/28/2024,4,Drone (rice field)
11_Mulyasari,Indramayu,32748,107.793456,-6.367089,4/28/2024,6,Drone (rice field)
10_Gampolsari,Indramayu,32748,107.608711,-6.36217,4/28/2024,4,Drone (rice field)
27_Sukamelang2,Cirebon,32749,108.075418,-6.454156,4/29/2024,4,Drone (rice field)
21_Sumurgede,Karawang,32748,107.494499,-6.194027,4/27/2024,2,Drone (rice field)
26_Sukamelang1,Cirebon,32749,108.071306,-6.454278,4/29/2024,4,Drone (rice field)
22_Sindang-Indramayu,Cirebon,32749,108.304199,-6.327859,4/29/2024,6,Drone (rice field)
11_Mulyasari,Indramayu,32748,107.793242,-6.367446,4/28/2024,6,Drone (rice field)
19_Ciranggon1,Karawang,32748,107.362147,-6.292391,4/27/2024,4,Drone (rice field)
28_Lohbener2,Cirebon,32749,108.323765,-6.401478,4/29/2024,3,Drone (rice field)
4_Kutajaya,Karawang,32748,107.348235,-6.149971,4/26/2024,3,Drone (50x50)
16_Tambakjati,Indramayu,32748,107.599593,-6.337774,4/28/2024,5,Drone (rice field)
25_Sindangkerta_Indramayu2,Cirebon,32749,108.276789,-6.383808,4/29/2024,4,Drone (rice field)
22_Sindang-Indramayu,Cirebon,32749,108.303517,-6.328094,4/29/2024,6,Drone (rice field)
19_Ciranggon1,Karawang,32748,107.361581,-6.292919,4/27/2024,4,Drone (rice field)
29_Lohbener1,Cirebon,32749,108.323872,-6.405181,4/29/2024,4,Drone (rice field)
22_Sindang-Indramayu,Cirebon,32749,108.305768,-6.327176,4/29/2024,6,Drone (rice field)
25_Sindangkerta_Indramayu2,Cirebon,32749,108.276334,-6.384235,4/29/2024,4,Drone (rice field)
22_Sindang-Indramayu,Cirebon,32749,108.30578,-6.327108,4/29/2024,6,Drone (rice field)
24_Sindangkerta_indramayu1,Cirebon,32749,108.272735,-6.38466,4/29/2024,4,Drone (rice field)
25_Sindangkerta_Indramayu2,Cirebon,32749,108.277592,-6.383496,4/29/2024,4,Drone (rice field)
17_Rawamerta,Karawang,32748,107.34307,-6.217171,4/27/2024,6,Drone (50x50)
10_Gampolsari,Indramayu,32748,107.608293,-6.362293,4/28/2024,4,Drone (rice field)
29_Lohbener1,Cirebon,32749,108.324097,-6.405183,4/29/2024,4,Drone (rice field)
20_Sindangkerta,Karawang,32748,107.343869,-6.211814,4/27/2024,6,Drone (rice field)
25_Sindangkerta_Indramayu2,Cirebon,32749,108.276341,-6.384262,4/29/2024,4,Drone (rice field)
20_Sindangkerta,Karawang,32748,107.343389,-6.212803,4/27/2024,6,Drone (rice field)
20_Sindangkerta,Karawang,32748,107.344,-6.212689,4/27/2024,6,Drone (rice field)
27_Sukamelang2,Cirebon,32749,108.075698,-6.45413,4/29/2024,4,Drone (rice field)
28_Lohbener2,Cirebon,32749,108.324403,-6.402523,4/29/2024,4,Drone (rice field)
18_Lemahmukti,Karawang,32748,107.46072,-6.258421,4/27/2024,2,Drone (rice field)
10_Gampolsari,Indramayu,32748,107.60879,-6.363177,4/28/2024,4,Drone (rice field)
24_Sindangkerta_indramayu1,Cirebon,32749,108.273121,-6.384387,4/29/2024,4,Drone (rice field)
4_Kutajaya,Karawang,32748,107.349996,-6.149349,4/26/2024,3,Drone (50x50)
20_Sindangkerta,Karawang,32748,107.344399,-6.21129,4/27/2024,6,Drone (50x50)
19_Ciranggon1,Karawang,32748,107.362418,-6.292402,4/27/2024,4,Drone (rice field)
15._Gempolsari2,Indramayu,32748,107.608396,-6.359616,4/28/2024,4,Drone (rice field)
16_Tambakjati,Indramayu,32748,107.598801,-6.337524,4/28/2024,5,Drone (rice field)
10_Gampolsari,Indramayu,32748,107.608315,-6.362654,4/28/2024,4,Drone (rice field)
25_Sindangkerta_Indramayu2,Cirebon,32749,108.277544,-6.384605,4/29/2024,4,Drone (rice field)
23_Kroya,Cirebon,32749,108.080332,-6.479723,4/29/2024,6,Drone (rice field)
29_Lohbener1,Cirebon,32749,108.325217,-6.403817,4/29/2024,4,Drone (rice field)
28_Lohbener2,Cirebon,32749,108.323425,-6.401332,4/29/2024,4,Drone (rice field)
10_Gampolsari,Indramayu,32748,107.609244,-6.363387,4/28/2024,4,Drone (rice field)
27_Sukamelang2,Cirebon,32749,108.075867,-6.453702,4/29/2024,4,Drone (rice field)
11_Mulyasari,Indramayu,32748,107.793084,-6.368177,4/28/2024,6,Drone (rice field)
16_Tambakjati,Indramayu,32748,107.600024,-6.337101,4/28/2024,6,Drone (rice field)
23_Kroya,Cirebon,32749,108.080541,-6.47987,4/29/2024,6,Drone (rice field)
23_Kroya,Cirebon,32749,108.081434,-6.481357,4/29/2024,6,Drone (rice field)
16_Tambakjati,Indramayu,32748,107.60048,-6.336439,4/28/2024,6,Drone (rice field)
27_Sukamelang2,Cirebon,32749,108.074501,-6.452999,4/29/2024,3,Drone (rice field)
29_Lohbener1,Cirebon,32749,108.325096,-6.404375,4/29/2024,4,Drone (rice field)
8_Ciranggon2,Karawang,32748,107.358743,-6.294037,4/27/2024,4,Drone (50x50)
28_Lohbener2,Cirebon,32749,108.324696,-6.40102,4/29/2024,4,Drone (rice field)
4_Kutajaya,Karawang,32748,107.348645,-6.150259,4/26/2024,2,Drone (50x50)
11_Mulyasari,Indramayu,32748,107.795157,-6.367658,4/28/2024,6,Drone (rice field)
20_Sindangkerta,Karawang,32748,107.344401,-6.211742,4/27/2024,6,Drone (50x50)
26_Sukamelang1,Cirebon,32749,108.070459,-6.455541,4/29/2024,4,Drone (rice field)
19_Ciranggon1,Karawang,32748,107.361849,-6.293494,4/27/2024,4,Drone (rice field)
27_Sukamelang2,Cirebon,32749,108.074286,-6.454458,4/29/2024,4,Drone (rice field)
19_Ciranggon1,Karawang,32748,107.362419,-6.292846,4/27/2024,4,Drone (rice field)
12_Jatimulya,Indramayu,32748,107.832653,-6.380375,4/28/2024,4,Drone (rice field)
11_Mulyasari,Indramayu,32748,107.793604,-6.368587,4/28/2024,6,Drone (rice field)
11_Mulyasari,Indramayu,32748,107.793528,-6.368551,4/28/2024,6,Drone (rice field)
29_Lohbener1,Cirebon,32749,108.325446,-6.404106,4/29/2024,4,Drone (rice field)
25_Sindangkerta_Indramayu2,Cirebon,32749,108.275574,-6.383887,4/29/2024,4,Drone (rice field)
25_Sindangkerta_Indramayu2,Cirebon,32749,108.276368,-6.383801,4/29/2024,4,Drone (rice field)
4_Kutajaya,Karawang,32748,107.349095,-6.149805,4/26/2024,2,Drone (50x50)
19_Ciranggon1,Karawang,32748,107.362139,-6.293161,4/27/2024,4,Drone (rice field)
9_Sukamandi,Indramayu,32748,107.640256,-6.356536,4/28/2024,1,Drone (rice field)
23_Kroya,Cirebon,32749,108.080426,-6.480151,4/29/2024,6,Drone (rice field)
10_Gampolsari,Indramayu,32748,107.607796,-6.363584,4/28/2024,4,Drone (rice field)
23_Kroya,Cirebon,32749,108.08015,-6.480928,4/29/2024,6,Drone (rice field)
10_Gampolsari,Indramayu,32748,107.607581,-6.363505,4/28/2024,4,Drone (rice field)
10_Gampolsari,Indramayu,32748,107.608801,-6.362425,4/28/2024,4,Drone (rice field)
28_Lohbener2,Cirebon,32749,108.323365,-6.401697,4/29/2024,4,Drone (rice field)
8_Ciranggon2,Karawang,32748,107.357869,-6.294838,4/27/2024,4,Drone (50x50)
17_Rawamerta,Karawang,32748,107.3421,-6.216855,4/27/2024,6,Drone (rice field)
16_Tambakjati,Indramayu,32748,107.600394,-6.338483,4/28/2024,6,Drone (rice field)
27_Sukamelang2,Cirebon,32749,108.075306,-6.453652,4/29/2024,4,Drone (rice field)
11_Mulyasari,Indramayu,32748,107.794216,-6.369413,4/28/2024,6,Drone (rice field)
19_Ciranggon1,Karawang,32748,107.36258,-6.292176,4/27/2024,4,Drone (rice field)
11_Mulyasari,Indramayu,32748,107.792722,-6.367815,4/28/2024,6,Drone (rice field)
24_Sindangkerta_indramayu1,Cirebon,32749,108.272281,-6.38474,4/29/2024,4,Drone (rice field)
26_Sukamelang1,Cirebon,32749,108.071461,-6.454405,4/29/2024,4,Drone (rice field)
15._Gempolsari2,Indramayu,32748,107.607598,-6.360401,4/28/2024,4,Drone (rice field)
25_Sindangkerta_Indramayu2,Cirebon,32749,108.277489,-6.385001,4/29/2024,4,Drone (rice field)
8_Ciranggon2,Karawang,32748,107.358254,-6.294473,4/27/2024,4,Drone (50x50)
23_Kroya,Cirebon,32749,108.081222,-6.480617,4/29/2024,6,Drone (rice field)
8_Ciranggon2,Karawang,32748,107.358232,-6.294742,4/27/2024,4,Drone (50x50)
17_Rawamerta,Karawang,32748,107.341881,-6.216823,4/27/2024,6,Drone (rice field)
23_Kroya,Cirebon,32749,108.079836,-6.481386,4/29/2024,6,Drone (rice field)
26_Sukamelang1,Cirebon,32749,108.071502,-6.453885,4/29/2024,4,Drone (rice field)
17_Rawamerta,Karawang,32748,107.343515,-6.215813,4/27/2024,6,Drone (50x50)
12_Jatimulya,Indramayu,32748,107.832495,-6.378766,4/28/2024,4,Drone (rice field)
23_Kroya,Cirebon,32749,108.08016,-6.481406,4/29/2024,6,Drone (rice field)
29_Lohbener1,Cirebon,32749,108.324979,-6.403823,4/29/2024,4,Drone (rice field)
17_Rawamerta,Karawang,32748,107.341261,-6.216727,4/27/2024,6,Drone (50x50)
19_Ciranggon1,Karawang,32748,107.360718,-6.293032,4/27/2024,4,Drone (rice field)
20_Sindangkerta,Karawang,32748,107.343818,-6.212034,4/27/2024,6,Drone (rice field)
12_Jatimulya,Indramayu,32748,107.832449,-6.378217,4/28/2024,4,Drone (rice field)
27_Sukamelang2,Cirebon,32749,108.075808,-6.453339,4/29/2024,4,Drone (rice field)
20_Sindangkerta,Karawang,32748,107.343475,-6.212698,4/27/2024,6,Drone (rice field)
11_Mulyasari,Indramayu,32748,107.794745,-6.367517,4/28/2024,6,Drone (rice field)
22_Sindang-Indramayu,Cirebon,32749,108.305319,-6.327631,4/29/2024,6,Drone (rice field)
8_Ciranggon2,Karawang,32748,107.357798,-6.294714,4/27/2024,4,Drone (50x50)
16_Tambakjati,Indramayu,32748,107.601508,-6.337058,4/28/2024,6,Drone (rice field)
16_Tambakjati,Indramayu,32748,107.601757,-6.336807,4/28/2024,6,Drone (rice field)
27_Sukamelang2,Cirebon,32749,108.072417,-6.454033,4/29/2024,4,Drone (rice field)
29_Lohbener1,Cirebon,32749,108.324314,-6.403823,4/29/2024,4,Drone (rice field)
16_Tambakjati,Indramayu,32748,107.599506,-6.337321,4/28/2024,5,Drone (rice field)
27_Sukamelang2,Cirebon,32749,108.074397,-6.453709,4/29/2024,3,Drone (rice field)
8. Ciranggon2,Karawang,32748,107.359722,-6.294722,4/27/2024,4,Drone (50x50)
8_Ciranggon2,Karawang,32748,107.359718,-6.294714,4/27/2024,4,Drone (50x50)
11_Mulyasari,Indramayu,32748,107.792813,-6.367629,4/28/2024,6,Drone (rice field)
23_Kroya,Cirebon,32749,108.080552,-6.481677,4/29/2024,6,Drone (rice field)
23_Kroya,Cirebon,32749,108.08163,-6.480678,4/29/2024,6,Drone (rice field)
20_Sindangkerta,Karawang,32748,107.343949,-6.211744,4/27/2024,6,Drone (50x50)
10_Gampolsari,Indramayu,32748,107.607511,-6.363235,4/28/2024,4,Drone (rice field)
11_Mulyasari,Indramayu,32748,107.793596,-6.367232,4/28/2024,6,Drone (rice field)
11_Mulyasari,Indramayu,32748,107.795526,-6.367819,4/28/2024,6,Drone (rice field)
25_Sindangkerta_Indramayu2,Cirebon,32749,108.277241,-6.383805,4/29/2024,4,Drone (rice field)
23_Kroya,Cirebon,32749,108.080728,-6.479641,4/29/2024,5,Drone (rice field)
8_Ciranggon2,Karawang,32748,107.359678,-6.295282,4/27/2024,4,Drone (50x50)
16_Tambakjati,Indramayu,32748,107.598883,-6.339528,4/28/2024,5,Drone (rice field)
16_Tambakjati,Indramayu,32748,107.600151,-6.336613,4/28/2024,6,Drone (rice field)
23_Kroya,Cirebon,32749,108.079731,-6.481622,4/29/2024,6,Drone (rice field)
12_Jatimulya,Indramayu,32748,107.832497,-6.379217,4/28/2024,4,Drone (rice field)
10_Gampolsari,Indramayu,32748,107.608192,-6.361963,4/28/2024,4,Drone (rice field)
