no,survei,bujur,lintang,tanggal,fase
89008,3,109.29472,-7.426957,2024-05-14,1
89009,3,109.413198,-7.426923,2024-05-14,1
89011,3,109.413616,-7.426937,2024-05-14,1
89012,3,109.413128,-7.426912,2024-05-14,1
89013,3,109.295625,-7.426918,2024-05-14,1
89015,3,109.413832,-7.426914,2024-05-14,1
89017,3,109.41306,-7.4269,2024-05-14,1
89018,3,109.295371,-7.426905,2024-05-14,1
89020,3,109.295142,-7.426894,2024-05-14,1
89021,3,109.413545,-7.426929,2024-05-14,1
89022,3,109.413863,-7.426867,2024-05-14,1
89023,3,109.413736,-7.426877,2024-05-14,1
89026,3,109.413511,-7.42689,2024-05-14,1
89027,3,109.41364,-7.426847,2024-05-14,1
89028,3,109.413588,-7.426882,2024-05-14,1
89030,3,109.413401,-7.42687,2024-05-14,1
89033,3,109.413276,-7.42685,2024-05-14,1
89034,3,109.413886,-7.426822,2024-05-14,1
89035,3,109.295794,-7.426839,2024-05-14,1
89036,3,109.295365,-7.426831,2024-05-14,1
89037,3,109.295148,-7.426817,2024-05-14,1
89038,3,109.413798,-7.426818,2024-05-14,1
89039,3,109.413729,-7.426801,2024-05-14,1
89042,3,109.41368,-7.426786,2024-05-14,1
89043,3,109.413623,-7.426783,2024-05-14,1
89044,3,109.413571,-7.426797,2024-05-14,1
89046,3,109.295621,-7.426818,2024-05-14,1
89047,3,109.413747,-7.426751,2024-05-14,1
89049,3,109.294711,-7.426818,2024-05-14,1
89051,3,109.294958,-7.426824,2024-05-14,1
89052,3,109.295437,-7.426763,2024-05-14,1
89054,3,109.413437,-7.42677,2024-05-14,1
89055,3,109.295814,-7.426756,2024-05-14,1
89056,3,109.413863,-7.426752,2024-05-14,1
89057,3,109.413036,-7.426799,2024-05-14,1
89058,3,109.295327,-7.426747,2024-05-14,1
89061,3,109.295766,-7.426733,2024-05-14,1
89062,3,109.412937,-7.426797,2024-05-14,1
89063,3,109.413255,-7.426736,2024-05-14,1
89066,3,109.295145,-7.426728,2024-05-14,1
89067,3,109.413771,-7.426703,2024-05-14,1
89068,3,109.413147,-7.426777,2024-05-14,1
89069,3,109.412827,-7.426771,2024-05-14,1
89071,3,109.413731,-7.426704,2024-05-14,1
89073,3,109.413693,-7.426692,2024-05-14,1
89075,3,109.295529,-7.426695,2024-05-14,1
89076,3,109.413644,-7.426689,2024-05-14,1
89079,3,109.413588,-7.426683,2024-05-14,1
89081,3,109.295015,-7.42665,2024-05-14,1
89082,3,109.294753,-7.42666,2024-05-14,1
89083,3,109.413449,-7.426657,2024-05-14,1
89084,3,109.41329,-7.426622,2024-05-14,1
89085,3,109.294747,-7.426564,2024-05-14,1
89087,3,109.413181,-7.426596,2024-05-14,1
89092,3,109.295166,-7.426611,2024-05-14,1
89096,3,109.413069,-7.426606,2024-05-14,1
89103,3,109.412974,-7.42659,2024-05-14,1
89110,3,109.412909,-7.426559,2024-05-14,1
89112,3,109.412826,-7.426549,2024-05-14,1
89114,3,109.412836,-7.426433,2024-05-14,1
89118,3,109.294905,-7.426488,2024-05-14,1
89123,3,109.294658,-7.426463,2024-05-14,1
89126,3,109.295412,-7.426552,2024-05-14,1
89130,3,109.412608,-7.426631,2024-05-14,1
89137,3,109.413307,-7.42645,2024-05-14,1
89141,3,109.413207,-7.426433,2024-05-14,1
89142,3,109.413087,-7.426404,2024-05-14,1
89143,3,109.295782,-7.426425,2024-05-14,1
89144,3,109.412991,-7.426396,2024-05-14,1
89145,3,109.412927,-7.42638,2024-05-14,1
89146,3,109.295679,-7.426405,2024-05-14,1
89151,3,109.294769,-7.426351,2024-05-14,1
89154,3,109.294562,-7.426311,2024-05-14,1
89155,3,109.412592,-7.426315,2024-05-14,1
89163,3,109.295551,-7.426336,2024-05-14,1
89177,3,109.295366,-7.42629,2024-05-14,1
89178,3,109.29502,-7.426234,2024-05-14,1
89181,3,109.295091,-7.426243,2024-05-14,1
89184,3,109.413303,-7.426253,2024-05-14,1
89185,3,109.294934,-7.426216,2024-05-14,1
89187,3,109.294847,-7.426192,2024-05-14,1
89191,3,109.413179,-7.426236,2024-05-14,1
89199,3,109.295745,-7.426219,2024-05-14,1
89203,3,109.294685,-7.426183,2024-05-14,1
89215,3,109.41311,-7.426201,2024-05-14,1
89216,3,109.413328,-7.42612,2024-05-14,1
89218,3,109.413202,-7.426107,2024-05-14,1
89219,3,109.413029,-7.426187,2024-05-14,1
89222,3,109.41308,-7.426066,2024-05-14,1
89224,3,109.295404,-7.426128,2024-05-14,1
89225,3,109.295214,-7.426185,2024-05-14,1
89226,3,109.295144,-7.426088,2024-05-14,1
89229,3,109.295072,-7.426086,2024-05-14,1
89231,3,109.29481,-7.42608,2024-05-14,1
89232,3,109.294981,-7.42607,2024-05-14,1
89237,3,109.295627,-7.426103,2024-05-14,1
89238,3,109.294653,-7.426052,2024-05-14,1
89239,3,109.295451,-7.426029,2024-05-14,1
89241,3,109.29577,-7.426048,2024-05-14,1
89242,3,109.294567,-7.426015,2024-05-14,1
89243,3,109.295813,-7.425956,2024-05-14,1
89245,3,109.295284,-7.425973,2024-05-14,1
89246,3,109.295617,-7.425969,2024-05-14,1
89247,3,109.29519,-7.425954,2024-05-14,1
89248,3,109.295122,-7.425948,2024-05-14,1
89249,3,109.295026,-7.425928,2024-05-14,1
89250,3,109.29492,-7.425931,2024-05-14,1
89251,3,109.294836,-7.425913,2024-05-14,1
89252,3,109.295491,-7.425905,2024-05-14,1
89253,3,109.294707,-7.425888,2024-05-14,1
89254,3,109.295695,-7.425902,2024-05-14,1
89255,3,109.295325,-7.425859,2024-05-14,1
89256,3,109.295229,-7.425842,2024-05-14,1
89257,3,109.294586,-7.425854,2024-05-14,1
89258,3,109.295163,-7.42583,2024-05-14,1
89259,3,109.295066,-7.425807,2024-05-14,1
89260,3,109.294965,-7.425786,2024-05-14,1
89261,3,109.294879,-7.425773,2024-05-14,1
89262,3,109.294744,-7.425756,2024-05-14,1
89263,3,109.295734,-7.425807,2024-05-14,1
89264,3,109.294601,-7.425734,2024-05-14,1
89265,3,109.295528,-7.425771,2024-05-14,1
89266,3,109.295269,-7.425727,2024-05-14,1
89267,3,109.295366,-7.425731,2024-05-14,1
89268,3,109.295205,-7.425711,2024-05-14,1
89269,3,109.295758,-7.425702,2024-05-14,1
89270,3,109.295579,-7.425688,2024-05-14,1
89271,3,109.2954,-7.425653,2024-05-14,1
89272,3,109.295297,-7.425654,2024-05-14,1
89273,3,109.295234,-7.425645,2024-05-14,1
89274,3,109.295109,-7.425689,2024-05-14,1
89275,3,109.294998,-7.425677,2024-05-14,1
89276,3,109.29491,-7.425672,2024-05-14,1
89277,3,109.294768,-7.425665,2024-05-14,1
89278,3,109.294614,-7.425657,2024-05-14,1
85166,3,109.413472,-7.426417,2024-05-14,2
85741,3,109.413922,-7.426614,2024-05-14,2
85748,3,109.413471,-7.42616,2024-05-14,2
85749,3,109.413924,-7.426162,2024-05-14,2
89070,3,109.41385,-7.426666,2024-05-14,2
89078,3,109.413858,-7.426641,2024-05-14,2
89080,3,109.413833,-7.426609,2024-05-14,2
89086,3,109.413559,-7.426565,2024-05-14,2
89088,3,109.413941,-7.426561,2024-05-14,2
89089,3,109.41352,-7.426558,2024-05-14,2
89090,3,109.413478,-7.42655,2024-05-14,2
89091,3,109.41391,-7.426553,2024-05-14,2
89093,3,109.413869,-7.426547,2024-05-14,2
89094,3,109.413438,-7.426539,2024-05-14,2
89095,3,109.413398,-7.426532,2024-05-14,2
89097,3,109.413828,-7.426541,2024-05-14,2
89099,3,109.413357,-7.426526,2024-05-14,2
89100,3,109.413789,-7.426536,2024-05-14,2
89102,3,109.413745,-7.426551,2024-05-14,2
89104,3,109.413705,-7.426553,2024-05-14,2
89106,3,109.413677,-7.426547,2024-05-14,2
89107,3,109.413648,-7.426544,2024-05-14,2
89108,3,109.413604,-7.426563,2024-05-14,2
89116,3,109.41392,-7.426456,2024-05-14,2
89117,3,109.413888,-7.426451,2024-05-14,2
89119,3,109.413847,-7.426446,2024-05-14,2
89120,3,109.413808,-7.426439,2024-05-14,2
89122,3,109.413769,-7.426434,2024-05-14,2
89124,3,109.413728,-7.426427,2024-05-14,2
89125,3,109.413699,-7.426423,2024-05-14,2
89128,3,109.41367,-7.426419,2024-05-14,2
89129,3,109.413622,-7.426443,2024-05-14,2
89131,3,109.413582,-7.426441,2024-05-14,2
89133,3,109.413541,-7.426436,2024-05-14,2
89134,3,109.413947,-7.426436,2024-05-14,2
89135,3,109.4135,-7.42643,2024-05-14,2
89138,3,109.413459,-7.426422,2024-05-14,2
89139,3,109.413419,-7.426417,2024-05-14,2
89140,3,109.413377,-7.426413,2024-05-14,2
89147,3,109.413953,-7.426334,2024-05-14,2
89148,3,109.41391,-7.426337,2024-05-14,2
89149,3,109.413869,-7.426331,2024-05-14,2
89150,3,109.41383,-7.426324,2024-05-14,2
89152,3,109.41379,-7.426319,2024-05-14,2
89153,3,109.41375,-7.426312,2024-05-14,2
89156,3,109.413721,-7.426303,2024-05-14,2
89157,3,109.413692,-7.426299,2024-05-14,2
89158,3,109.413651,-7.426294,2024-05-14,2
89159,3,109.41361,-7.426287,2024-05-14,2
89161,3,109.41398,-7.42637,2024-05-14,2
89162,3,109.413569,-7.426281,2024-05-14,2
89167,3,109.413975,-7.426238,2024-05-14,2
89168,3,109.413528,-7.426276,2024-05-14,2
89169,3,109.413487,-7.42627,2024-05-14,2
89170,3,109.41393,-7.426231,2024-05-14,2
89172,3,109.413446,-7.426264,2024-05-14,2
89173,3,109.41389,-7.426224,2024-05-14,2
89174,3,109.413404,-7.426259,2024-05-14,2
89176,3,109.41385,-7.426216,2024-05-14,2
89179,3,109.413811,-7.42621,2024-05-14,2
89182,3,109.41377,-7.426202,2024-05-14,2
89183,3,109.413741,-7.426193,2024-05-14,2
89186,3,109.413712,-7.426188,2024-05-14,2
89189,3,109.413672,-7.426182,2024-05-14,2
89190,3,109.41402,-7.426173,2024-05-14,2
89192,3,109.413987,-7.426171,2024-05-14,2
89193,3,109.413944,-7.426164,2024-05-14,2
89194,3,109.41363,-7.426175,2024-05-14,2
89195,3,109.413903,-7.426159,2024-05-14,2
89196,3,109.413863,-7.426153,2024-05-14,2
89197,3,109.413589,-7.426167,2024-05-14,2
89198,3,109.413823,-7.426147,2024-05-14,2
89200,3,109.413782,-7.426141,2024-05-14,2
89201,3,109.413549,-7.42616,2024-05-14,2
89202,3,109.413751,-7.426137,2024-05-14,2
89204,3,109.413722,-7.426134,2024-05-14,2
89205,3,109.413682,-7.426129,2024-05-14,2
89206,3,109.41364,-7.426123,2024-05-14,2
89207,3,109.413598,-7.426117,2024-05-14,2
89208,3,109.413558,-7.426112,2024-05-14,2
89209,3,109.41351,-7.426145,2024-05-14,2
89210,3,109.413469,-7.42614,2024-05-14,2
89211,3,109.413427,-7.426135,2024-05-14,2
85165,3,109.411611,-7.426361,2024-05-14,3
85736,3,109.411658,-7.426606,2024-05-14,3
85737,3,109.412111,-7.426607,2024-05-14,3
85745,3,109.411659,-7.426154,2024-05-14,3
85746,3,109.412112,-7.426155,2024-05-14,3
89010,3,109.411941,-7.426895,2024-05-14,3
89016,3,109.411867,-7.426886,2024-05-14,3
89019,3,109.411796,-7.426877,2024-05-14,3
89024,3,109.411668,-7.426859,2024-05-14,3
89029,3,109.411527,-7.426841,2024-05-14,3
89031,3,109.411431,-7.42683,2024-05-14,3
89032,3,109.411378,-7.426822,2024-05-14,3
89040,3,109.412286,-7.426848,2024-05-14,3
89041,3,109.412224,-7.426842,2024-05-14,3
89045,3,109.412145,-7.42683,2024-05-14,3
89048,3,109.412067,-7.426829,2024-05-14,3
89050,3,109.412014,-7.426814,2024-05-14,3
89053,3,109.411952,-7.426805,2024-05-14,3
89059,3,109.411866,-7.426787,2024-05-14,3
89060,3,109.411772,-7.426775,2024-05-14,3
89065,3,109.411666,-7.426754,2024-05-14,3
89072,3,109.411543,-7.426735,2024-05-14,3
89074,3,109.411449,-7.426719,2024-05-14,3
89077,3,109.411391,-7.426705,2024-05-14,3
89098,3,109.412317,-7.426627,2024-05-14,3
89101,3,109.412258,-7.426623,2024-05-14,3
89105,3,109.412179,-7.426613,2024-05-14,3
89109,3,109.412102,-7.426593,2024-05-14,3
89111,3,109.412022,-7.426591,2024-05-14,3
89113,3,109.41192,-7.426562,2024-05-14,3
89115,3,109.411817,-7.426555,2024-05-14,3
89121,3,109.411701,-7.426534,2024-05-14,3
89127,3,109.411577,-7.426517,2024-05-14,3
89132,3,109.411487,-7.426503,2024-05-14,3
89136,3,109.411421,-7.426478,2024-05-14,3
89160,3,109.412335,-7.426351,2024-05-14,3
89164,3,109.411608,-7.426306,2024-05-14,3
89165,3,109.412236,-7.426337,2024-05-14,3
89166,3,109.411412,-7.42624,2024-05-14,3
89171,3,109.412156,-7.426324,2024-05-14,3
89175,3,109.412074,-7.426318,2024-05-14,3
89180,3,109.411978,-7.426302,2024-05-14,3
89188,3,109.411867,-7.426285,2024-05-14,3
89212,3,109.41163,-7.426173,2024-05-14,3
89213,3,109.412371,-7.426153,2024-05-14,3
89214,3,109.411426,-7.426133,2024-05-14,3
89217,3,109.412267,-7.426138,2024-05-14,3
89220,3,109.412182,-7.426129,2024-05-14,3
89221,3,109.412097,-7.426118,2024-05-14,3
89223,3,109.412006,-7.426108,2024-05-14,3
89227,3,109.411796,-7.426078,2024-05-14,3
89228,3,109.412391,-7.426045,2024-05-14,3
89230,3,109.412269,-7.426031,2024-05-14,3
89233,3,109.412164,-7.426021,2024-05-14,3
89234,3,109.411546,-7.426041,2024-05-14,3
89235,3,109.411441,-7.426021,2024-05-14,3
89236,3,109.412065,-7.426011,2024-05-14,3
89240,3,109.411876,-7.42599,2024-05-14,3
89244,3,109.411588,-7.425957,2024-05-14,3
80635,3,109.352639,-7.434611,2024-06-05,1
80639,3,109.375167,-7.504139,2024-06-05,1
81163,3,109.448654,-7.59538,2024-06-05,1
81164,3,109.449107,-7.595381,2024-06-05,1
81165,3,109.44956,-7.595383,2024-06-05,1
81168,3,109.448656,-7.594928,2024-06-05,1
81169,3,109.449109,-7.594929,2024-06-05,1
81170,3,109.449562,-7.594931,2024-06-05,1
81173,3,109.448657,-7.594476,2024-06-05,1
81174,3,109.44911,-7.594477,2024-06-05,1
81175,3,109.374681,-7.504687,2024-06-05,1
81176,3,109.375134,-7.504689,2024-06-05,1
81177,3,109.375587,-7.504691,2024-06-05,1
81178,3,109.37423,-7.504233,2024-06-05,1
81179,3,109.374683,-7.504235,2024-06-05,1
81180,3,109.375136,-7.504237,2024-06-05,1
81181,3,109.375589,-7.504238,2024-06-05,1
81182,3,109.374685,-7.503783,2024-06-05,1
81183,3,109.375138,-7.503785,2024-06-05,1
81184,3,109.375591,-7.503786,2024-06-05,1
81185,3,109.374686,-7.503331,2024-06-05,1
81186,3,109.352288,-7.435884,2024-06-05,1
81187,3,109.352741,-7.435885,2024-06-05,1
81188,3,109.353194,-7.435887,2024-06-05,1
81189,3,109.353647,-7.435889,2024-06-05,1
81190,3,109.35229,-7.435431,2024-06-05,1
81191,3,109.352743,-7.435433,2024-06-05,1
81192,3,109.353196,-7.435435,2024-06-05,1
81193,3,109.351839,-7.434978,2024-06-05,1
81194,3,109.352292,-7.434979,2024-06-05,1
81195,3,109.352745,-7.434981,2024-06-05,1
81196,3,109.353198,-7.434983,2024-06-05,1
81197,3,109.352746,-7.434529,2024-06-05,1
84107,3,109.449894,-7.595872,2024-06-05,1
84121,3,109.449963,-7.595739,2024-06-05,1
84123,3,109.449982,-7.595651,2024-06-05,1
84137,3,109.449054,-7.59557,2024-06-05,1
84143,3,109.449611,-7.595543,2024-06-05,1
84148,3,109.449965,-7.595477,2024-06-05,1
84149,3,109.449562,-7.595468,2024-06-05,1
84153,3,109.448671,-7.595389,2024-06-05,1
84154,3,109.449563,-7.595366,2024-06-05,1
84155,3,109.449182,-7.595513,2024-06-05,1
84156,3,109.448853,-7.595404,2024-06-05,1
84157,3,109.449576,-7.595251,2024-06-05,1
84158,3,109.449968,-7.595375,2024-06-05,1
84159,3,109.448866,-7.595313,2024-06-05,1
84160,3,109.449985,-7.595268,2024-06-05,1
84163,3,109.44918,-7.595359,2024-06-05,1
84173,3,109.449861,-7.595118,2024-06-05,1
84174,3,109.449184,-7.595233,2024-06-05,1
84175,3,109.449596,-7.595124,2024-06-05,1
84178,3,109.449217,-7.595097,2024-06-05,1
84179,3,109.448916,-7.595048,2024-06-05,1
84180,3,109.448869,-7.595118,2024-06-05,1
84181,3,109.448848,-7.595207,2024-06-05,1
84182,3,109.449605,-7.595025,2024-06-05,1
84183,3,109.448548,-7.59511,2024-06-05,1
84184,3,109.448687,-7.595082,2024-06-05,1
84185,3,109.448661,-7.595264,2024-06-05,1
84186,3,109.448526,-7.595255,2024-06-05,1
84189,3,109.449905,-7.59505,2024-06-05,1
84190,3,109.448526,-7.595471,2024-06-05,1
84194,3,109.449996,-7.595039,2024-06-05,1
84198,3,109.449204,-7.594989,2024-06-05,1
84199,3,109.449003,-7.594983,2024-06-05,1
84200,3,109.449602,-7.594934,2024-06-05,1
84201,3,109.449186,-7.594916,2024-06-05,1
84202,3,109.448767,-7.594898,2024-06-05,1
84203,3,109.448469,-7.594896,2024-06-05,1
84204,3,109.449085,-7.594796,2024-06-05,1
84205,3,109.449287,-7.594769,2024-06-05,1
84206,3,109.448868,-7.594894,2024-06-05,1
84207,3,109.449607,-7.594794,2024-06-05,1
84209,3,109.448916,-7.594727,2024-06-05,1
84210,3,109.448876,-7.594779,2024-06-05,1
84211,3,109.448491,-7.594841,2024-06-05,1
84212,3,109.448682,-7.594779,2024-06-05,1
84213,3,109.448642,-7.594835,2024-06-05,1
84214,3,109.448581,-7.594828,2024-06-05,1
84216,3,109.448528,-7.594813,2024-06-05,1
84220,3,109.449182,-7.594686,2024-06-05,1
84223,3,109.448859,-7.59465,2024-06-05,1
84226,3,109.448505,-7.594615,2024-06-05,1
84233,3,109.449967,-7.594715,2024-06-05,1
84234,3,109.449865,-7.594705,2024-06-05,1
84236,3,109.449667,-7.594594,2024-06-05,1
84237,3,109.449481,-7.594595,2024-06-05,1
84238,3,109.448532,-7.59457,2024-06-05,1
84239,3,109.44921,-7.594555,2024-06-05,1
84240,3,109.448905,-7.594538,2024-06-05,1
84241,3,109.448595,-7.594603,2024-06-05,1
84242,3,109.44875,-7.594505,2024-06-05,1
84243,3,109.448678,-7.594566,2024-06-05,1
84244,3,109.448709,-7.594694,2024-06-05,1
84245,3,109.375327,-7.505047,2024-06-05,1
84246,3,109.375389,-7.505055,2024-06-05,1
84247,3,109.375076,-7.504923,2024-06-05,1
84248,3,109.375244,-7.504951,2024-06-05,1
84249,3,109.375403,-7.50495,2024-06-05,1
84250,3,109.37549,-7.504896,2024-06-05,1
84251,3,109.375106,-7.504791,2024-06-05,1
84252,3,109.375351,-7.504766,2024-06-05,1
84253,3,109.375532,-7.504739,2024-06-05,1
84254,3,109.374899,-7.50477,2024-06-05,1
84255,3,109.374465,-7.504643,2024-06-05,1
84256,3,109.375545,-7.504671,2024-06-05,1
84257,3,109.374539,-7.504648,2024-06-05,1
84258,3,109.37461,-7.504679,2024-06-05,1
84259,3,109.375335,-7.504664,2024-06-05,1
84260,3,109.375096,-7.50468,2024-06-05,1
84261,3,109.375559,-7.504607,2024-06-05,1
84262,3,109.375571,-7.504543,2024-06-05,1
84263,3,109.375316,-7.504545,2024-06-05,1
84264,3,109.374245,-7.504519,2024-06-05,1
84265,3,109.375583,-7.504477,2024-06-05,1
84266,3,109.375308,-7.504464,2024-06-05,1
84267,3,109.375075,-7.504539,2024-06-05,1
84268,3,109.374212,-7.504438,2024-06-05,1
84269,3,109.375603,-7.504412,2024-06-05,1
84270,3,109.37416,-7.504452,2024-06-05,1
84271,3,109.37531,-7.504397,2024-06-05,1
84272,3,109.375607,-7.504349,2024-06-05,1
84273,3,109.375321,-7.504315,2024-06-05,1
84274,3,109.375115,-7.504271,2024-06-05,1
84275,3,109.375628,-7.504283,2024-06-05,1
84276,3,109.375283,-7.504252,2024-06-05,1
84277,3,109.375124,-7.504202,2024-06-05,1
84278,3,109.375626,-7.504216,2024-06-05,1
84279,3,109.375272,-7.50419,2024-06-05,1
84280,3,109.375866,-7.504179,2024-06-05,1
84281,3,109.374228,-7.504286,2024-06-05,1
84282,3,109.375617,-7.504154,2024-06-05,1
84283,3,109.375051,-7.504403,2024-06-05,1
84284,3,109.375035,-7.504238,2024-06-05,1
84285,3,109.375083,-7.504118,2024-06-05,1
84286,3,109.375261,-7.504112,2024-06-05,1
84287,3,109.375881,-7.504103,2024-06-05,1
84288,3,109.3743,-7.504369,2024-06-05,1
84289,3,109.375537,-7.504089,2024-06-05,1
84290,3,109.37576,-7.504067,2024-06-05,1
84291,3,109.374383,-7.504312,2024-06-05,1
84292,3,109.375159,-7.504034,2024-06-05,1
84293,3,109.375897,-7.50401,2024-06-05,1
84294,3,109.375574,-7.503994,2024-06-05,1
84295,3,109.374355,-7.503971,2024-06-05,1
84296,3,109.375477,-7.503931,2024-06-05,1
84297,3,109.375714,-7.503922,2024-06-05,1
84298,3,109.37586,-7.503933,2024-06-05,1
84299,3,109.375268,-7.503977,2024-06-05,1
84300,3,109.375144,-7.50393,2024-06-05,1
84301,3,109.375092,-7.50397,2024-06-05,1
84302,3,109.37503,-7.503962,2024-06-05,1
84303,3,109.374967,-7.503972,2024-06-05,1
84304,3,109.374909,-7.503963,2024-06-05,1
84305,3,109.374387,-7.50395,2024-06-05,1
84306,3,109.374866,-7.504118,2024-06-05,1
84307,3,109.374776,-7.504128,2024-06-05,1
84308,3,109.374742,-7.504387,2024-06-05,1
84309,3,109.374628,-7.504333,2024-06-05,1
84310,3,109.374483,-7.504208,2024-06-05,1
84311,3,109.375908,-7.503821,2024-06-05,1
84312,3,109.375409,-7.503816,2024-06-05,1
84313,3,109.375762,-7.503737,2024-06-05,1
84314,3,109.375656,-7.503807,2024-06-05,1
84315,3,109.375708,-7.503708,2024-06-05,1
84316,3,109.375517,-7.503764,2024-06-05,1
84317,3,109.374502,-7.503704,2024-06-05,1
84318,3,109.37516,-7.50375,2024-06-05,1
84319,3,109.374731,-7.503675,2024-06-05,1
84320,3,109.375269,-7.50371,2024-06-05,1
84321,3,109.375386,-7.503645,2024-06-05,1
84322,3,109.375246,-7.503515,2024-06-05,1
84323,3,109.375101,-7.503623,2024-06-05,1
84324,3,109.37499,-7.503606,2024-06-05,1
84325,3,109.37488,-7.503589,2024-06-05,1
84326,3,109.374821,-7.503452,2024-06-05,1
84327,3,109.374673,-7.503531,2024-06-05,1
84328,3,109.374631,-7.503428,2024-06-05,1
84329,3,109.35245,-7.436383,2024-06-05,1
84330,3,109.352454,-7.436327,2024-06-05,1
84331,3,109.352437,-7.436269,2024-06-05,1
84332,3,109.352789,-7.436253,2024-06-05,1
84333,3,109.352861,-7.436226,2024-06-05,1
84334,3,109.352573,-7.436268,2024-06-05,1
84335,3,109.353041,-7.436154,2024-06-05,1
84336,3,109.352952,-7.43617,2024-06-05,1
84337,3,109.352863,-7.436176,2024-06-05,1
84338,3,109.352786,-7.436185,2024-06-05,1
84339,3,109.352659,-7.436218,2024-06-05,1
84340,3,109.352415,-7.436177,2024-06-05,1
84341,3,109.352275,-7.436132,2024-06-05,1
84342,3,109.352829,-7.436113,2024-06-05,1
84343,3,109.352635,-7.43612,2024-06-05,1
84344,3,109.352596,-7.436015,2024-06-05,1
84345,3,109.352336,-7.436007,2024-06-05,1
84346,3,109.3522,-7.435956,2024-06-05,1
84347,3,109.352819,-7.436008,2024-06-05,1
84348,3,109.352979,-7.436022,2024-06-05,1
84349,3,109.353164,-7.436005,2024-06-05,1
84350,3,109.353379,-7.435934,2024-06-05,1
84351,3,109.353602,-7.435875,2024-06-05,1
84352,3,109.353768,-7.435827,2024-06-05,1
84353,3,109.353225,-7.435853,2024-06-05,1
84354,3,109.352204,-7.435836,2024-06-05,1
84355,3,109.352383,-7.43584,2024-06-05,1
84356,3,109.352568,-7.43584,2024-06-05,1
84357,3,109.352838,-7.435837,2024-06-05,1
84358,3,109.353552,-7.435808,2024-06-05,1
84359,3,109.353747,-7.435781,2024-06-05,1
84360,3,109.353155,-7.435751,2024-06-05,1
84361,3,109.35214,-7.435693,2024-06-05,1
84362,3,109.352352,-7.435696,2024-06-05,1
84363,3,109.352596,-7.435693,2024-06-05,1
84364,3,109.353457,-7.435712,2024-06-05,1
84365,3,109.35286,-7.435691,2024-06-05,1
84366,3,109.353184,-7.435637,2024-06-05,1
84367,3,109.35199,-7.435548,2024-06-05,1
84368,3,109.35212,-7.435583,2024-06-05,1
84369,3,109.352357,-7.435581,2024-06-05,1
84370,3,109.352595,-7.435577,2024-06-05,1
84371,3,109.352854,-7.435574,2024-06-05,1
84372,3,109.353674,-7.435646,2024-06-05,1
84373,3,109.351974,-7.435484,2024-06-05,1
84374,3,109.353133,-7.435536,2024-06-05,1
84375,3,109.35211,-7.435493,2024-06-05,1
84376,3,109.352354,-7.435489,2024-06-05,1
84377,3,109.352594,-7.435485,2024-06-05,1
84378,3,109.352849,-7.435481,2024-06-05,1
84379,3,109.353432,-7.435536,2024-06-05,1
84380,3,109.35195,-7.435406,2024-06-05,1
84381,3,109.352103,-7.435408,2024-06-05,1
84382,3,109.352322,-7.435406,2024-06-05,1
84383,3,109.35259,-7.435403,2024-06-05,1
84384,3,109.352871,-7.435398,2024-06-05,1
84385,3,109.353115,-7.435403,2024-06-05,1
84386,3,109.351934,-7.435337,2024-06-05,1
84387,3,109.352103,-7.435335,2024-06-05,1
